counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/first_language,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/gender,consent_prescreening.block_1/age_years,consent_prescreening.block_1/declare_consent,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1072.4208,1075.0668,,0,,,1.0599,-1,1075.0692,1075.5667,1075.5669,1075.5673,-0.671296289,0.190740734,0,0,0,,0,417,417,120,1,121,FEM,AGR,150,0,prima,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1075.5705,1078.2163,,0,,,1.0599,-1,1078.2165,1078.7166,1078.7167,1078.7171,-0.671296289,0.190740734,0,0,0,,0,418,418,251,1,252,MAS,DIS,150,0,coro,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1078.7215,1080.316,s,1,0.921,,0.921,1,1080.3182,1080.8165,1080.8202,1080.8227,-0.671296289,0.190740734,0,0,0,,0,419,419,484,1,485,FEM,AGR,150,1,víbora,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1080.8249,1081.9989,l,1,0.497,,0.497,1,1081.9991,1082.4996,1082.4998,1082.5003,-0.671296289,0.190740734,0,0,0,,0,420,420,255,1,256,MAS,DIS,150,0,reto,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1082.5034,1083.7993,l,1,0.6193,,0.6193,1,1083.7995,1084.2995,1084.2996,1084.3,-0.671296289,0.190740734,0,0,0,,0,421,421,109,1,110,FEM,DIS,150,0,bruja,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1084.3038,1086.2991,s,0,1.3225,,1.3225,0,1086.301,1086.7999,1086.7999,1086.8005,-0.671296289,0.190740734,0,0,0,,0,422,422,12,1,13,FEM,AGR,150,0,nave,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1086.804,1089.4485,,0,,,1.3225,-1,1089.4499,1089.9491,1089.9492,1089.9496,-0.671296289,0.190740734,0,0,0,,0,423,423,349,1,350,MAS,DIS,150,0,equipo,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1089.954,1092.482,l,1,1.8566,,1.8566,1,1092.4841,1092.9822,1092.9823,1092.983,-0.671296289,0.190740734,0,0,0,,0,424,424,303,1,304,MAS,DIS,150,0,fondo,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1092.9873,1094.1149,s,0,0.461,,0.461,0,1094.1164,1094.6152,1094.6195,1094.6225,-0.671296289,0.190740734,0,0,0,,0,425,425,300,1,301,MAS,AGR,150,0,suelo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1094.6247,1096.5317,l,1,1.2406,,1.2406,1,1096.5339,1097.0318,1097.032,1097.0325,-0.671296289,0.190740734,0,0,0,,0,426,426,366,1,367,MAS,AGR,150,0,cuello,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1097.0357,1099.6817,,0,,,1.2406,-1,1099.6839,1100.1811,1100.1813,1100.1817,-0.671296289,0.190740734,0,0,0,,0,427,427,543,1,544,MAS,DIS,150,1,pájaro,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1100.1844,1102.3315,s,0,1.4698,,1.4698,0,1102.3335,1102.8317,1102.8319,1102.8325,-0.671296289,0.190740734,0,0,0,,0,428,428,209,1,210,MAS,DIS,150,0,lado,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1102.8367,1105.4812,,0,,,1.4698,-1,1105.4832,1105.9803,1105.9805,1105.9809,-0.671296289,0.190740734,0,0,0,,0,429,429,309,1,310,MAS,DIS,150,0,color,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1105.9839,1108.6309,,0,,,1.4698,-1,1108.6311,1109.1307,1109.1339,1109.1365,-0.671296289,0.190740734,0,0,0,,0,430,430,418,1,419,FEM,AGR,150,1,rana,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1109.1386,1110.964,l,1,1.1585,,1.1585,1,1110.9665,1111.4644,1111.4644,1111.4652,-0.671296289,0.190740734,0,0,0,,0,431,431,338,1,339,MAS,AGR,150,0,piano,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1111.47,1112.9808,l,1,0.838,,0.838,1,1112.9809,1113.4807,1113.4808,1113.4812,-0.671296289,0.190740734,0,0,0,,0,432,432,104,1,105,FEM,AGR,150,0,plata,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1113.4841,1115.1341,l,1,0.9798,,0.9798,1,1115.1343,1115.6305,1115.6306,1115.6312,-0.671296289,0.190740734,0,0,0,,0,433,433,178,1,179,FEM,AGR,150,0,muñeca,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1115.6341,1118.2806,,0,,,0.9798,-1,1118.2825,1118.7806,1118.7807,1118.7812,-0.671296289,0.190740734,0,0,0,,0,434,434,549,1,550,MAS,DIS,150,1,chacal,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1118.7841,1120.0136,s,0,0.5558,,0.5558,0,1120.0155,1120.5129,1120.5129,1120.5132,-0.671296289,0.190740734,0,0,0,,0,435,435,6,1,7,FEM,AGR,150,0,hija,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1120.5151,1122.0962,l,1,0.9116,,0.9116,1,1122.0974,1122.5959,1122.5979,1122.6002,-0.671296289,0.190740734,0,0,0,,0,436,436,297,1,298,MAS,DIS,150,0,honor,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1122.601,1124.3957,l,0,1.1177,,1.1177,0,1124.3966,1124.8956,1124.8956,1124.8957,-0.671296289,0.190740734,0,0,0,,0,437,437,542,1,543,MAS,AGR,150,1,mirlo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1124.8979,1126.3962,l,1,0.8279,,0.8279,1,1126.3973,1126.896,1126.896,1126.8964,-0.671296289,0.190740734,0,0,0,,0,438,438,275,1,276,MAS,DIS,150,0,mundo,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1126.9001,1127.9627,l,1,0.3881,,0.3881,1,1127.9629,1128.4627,1128.4628,1128.4634,-0.671296289,0.190740734,0,0,0,,0,439,439,228,1,229,MAS,AGR,150,0,olor,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1128.4688,1130.4296,s,0,1.2919,,1.2919,0,1130.4321,1130.9296,1130.9298,1130.9304,-0.671296289,0.190740734,0,0,0,,0,440,440,298,1,299,MAS,AGR,150,0,novio,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1130.9344,1133.5794,,0,,,1.2919,-1,1133.5822,1134.0786,1134.0787,1134.0791,-0.671296289,0.190740734,0,0,0,,0,441,441,429,1,430,FEM,DIS,150,1,cabra,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1134.0821,1135.3303,l,0,0.5748,,0.5748,0,1135.3337,1135.8291,1135.8352,1135.8378,-0.671296289,0.191666667,1,0,0,,0,442,442,434,1,435,FEM,AGR,150,1,araña,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1135.8405,1136.8282,s,0,0.3227,,0.3227,0,1136.8284,1137.329,1137.3291,1137.3294,-0.671296289,0.191666667,1,0,0,,0,443,443,330,1,331,MAS,AGR,150,0,motor,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1137.3332,1139.979,,0,,,0.3227,-1,1139.981,1140.479,1140.4792,1140.4797,-0.671296289,0.191666667,0,0,0,,0,444,444,181,1,182,FEM,DIS,150,0,altura,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1140.4828,1143.1292,,0,,,0.3227,-1,1143.1293,1143.6281,1143.6281,1143.6285,-0.671296289,0.191666667,0,0,0,,0,445,445,381,1,382,MAS,DIS,150,0,jardín,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1143.6312,1144.7286,s,0,0.4211,,0.4211,0,1144.7309,1145.2275,1145.2275,1145.2277,-0.671296289,0.191666667,0,0,0,,0,446,446,193,1,194,FEM,DIS,150,0,colina,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1145.2293,1147.8785,,0,,,0.4211,-1,1147.8805,1148.3783,1148.3831,1148.3859,-0.671296289,0.191666667,0,0,0,,0,447,447,410,1,411,MAS,AGR,150,0,hombro,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1148.3882,1149.2944,s,0,0.2351,,0.2351,0,1149.2958,1149.7948,1149.795,1149.7955,-0.671296289,0.191666667,0,0,0,,0,448,448,239,1,240,MAS,DIS,150,0,hoyo,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1149.7987,1151.3271,l,1,0.8513,,0.8513,1,1151.3284,1151.8278,1151.8279,1151.8283,-0.671296289,0.191666667,0,0,0,,0,449,449,401,1,402,MAS,DIS,150,0,cuento,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1151.8311,1152.7659,l,1,0.2625,,0.2625,1,1152.7663,1153.2618,1153.2619,1153.2627,-0.671296289,0.191666667,0,0,0,,0,450,450,229,1,230,MAS,DIS,150,0,loco,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1153.2665,1154.5296,s,0,0.5949,,0.5949,0,1154.5338,1155.0277,1155.0278,1155.0283,-0.671296289,0.191666667,0,0,0,,0,451,451,310,1,311,MAS,AGR,150,0,vuelo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1155.0323,1157.6776,,0,,,0.5949,-1,1157.6795,1158.1779,1158.178,1158.1785,-0.671296289,0.191666667,0,0,0,,0,452,452,539,1,540,MAS,DIS,150,1,cisne,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1158.1819,1158.8608,s,0,0.0013,,0.0013,0,1158.863,1159.3614,1159.3662,1159.3685,-0.671296289,0.191666667,0,0,0,,0,453,453,384,1,385,MAS,AGR,150,0,parque,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1159.3706,1160.68,l,1,0.6457,,0.6457,1,1160.6833,1161.1766,1161.1766,1161.1768,-0.671296289,0.191666667,0,0,0,,0,454,454,46,1,47,FEM,AGR,150,0,fuga,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1161.1789,1163.8272,,0,,,0.6457,-1,1163.8297,1164.3274,1164.3275,1164.3281,-0.671296289,0.191666667,0,0,0,,0,455,455,93,1,94,FEM,DIS,150,0,silla,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1164.3313,1165.411,s,0,0.4084,,0.4084,0,1165.4148,1165.9097,1165.9098,1165.9102,-0.671296289,0.191666667,0,0,0,,0,456,456,180,1,181,FEM,AGR,150,0,página,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1165.9144,1168.2092,s,0,1.6258,,1.6258,0,1168.2093,1168.7094,1168.7094,1168.7096,-0.671296289,0.191666667,0,0,0,,0,457,457,1,1,2,FEM,DIS,150,0,vida,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1168.7116,1170.0266,s,1,0.6376,,0.6376,1,1170.0285,1170.5266,1170.5305,1170.5335,-0.671296289,0.191666667,0,0,0,,0,458,458,500,1,501,MAS,AGR,150,1,piojo,el,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1170.5356,1171.526,s,0,0.3246,,0.3246,0,1171.5278,1172.0257,1172.0258,1172.026,-0.671296289,0.191666667,0,0,0,,0,459,459,16,1,17,FEM,AGR,150,0,caja,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1172.0276,1173.2765,s,0,0.5725,,0.5725,0,1173.2767,1173.7766,1173.7766,1173.7772,-0.671296289,0.191666667,0,0,0,,0,460,460,27,1,28,FEM,DIS,150,0,taza,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1173.7808,1176.4266,,0,,,0.5725,-1,1176.4289,1176.9263,1176.9264,1176.927,-0.671296289,0.191666667,0,0,0,,0,461,461,220,1,221,MAS,AGR,150,0,frío,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1176.9313,1179.4095,s,0,1.8017,,1.8017,0,1179.4136,1179.9096,1179.9097,1179.9104,-0.671296289,0.191666667,0,0,0,,0,462,462,165,1,166,FEM,DIS,150,0,piedra,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1179.9137,1182.5597,,0,,,1.8017,-1,1182.5619,1183.0653,1183.0654,1183.0656,-0.671296289,0.191666667,0,0,0,,0,463,463,80,1,81,FEM,AGR,150,0,mitad,la,5,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1183.0669,1184.61,s,0,0.8694,,0.8694,0,1184.6127,1185.1098,1185.113,1185.1144,-0.671296289,0.191666667,0,0,0,,0,464,464,376,1,377,MAS,AGR,150,0,riesgo,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1185.1161,1185.9138,s,0,0.1188,,0.1188,0,1185.9139,1186.4106,1186.4108,1186.4113,-0.671296289,0.191666667,0,0,0,,0,465,465,194,1,195,FEM,AGR,150,0,novela,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1186.4135,1189.0646,,0,,,0.1188,-1,1189.0664,1189.5655,1189.5656,1189.5663,-0.671296289,0.191666667,0,0,0,,0,466,466,62,1,63,FEM,AGR,150,0,rama,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1189.5691,1190.7167,s,0,0.4665,,0.4665,0,1190.7187,1191.2134,1191.2135,1191.2141,-0.671296289,0.191666667,0,0,0,,0,467,467,363,1,364,MAS,DIS,150,0,precio,la,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1191.2172,1192.1007,s,1,0.205,,0.205,1,1192.1028,1192.5927,1192.5929,1192.5941,-0.671296289,0.191666667,0,0,0,,0,468,468,529,1,530,MAS,DIS,150,1,topo,la,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1192.5978,1195.25,,0,,,0.205,-1,1195.2529,1195.7421,1195.746,1195.7488,-0.671296289,0.191666667,0,0,0,,0,469,469,447,1,448,FEM,DIS,150,1,piraña,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1195.7512,1197.2416,s,0,0.825,,0.825,0,1197.2442,1197.7419,1197.7421,1197.7428,-0.671296289,0.191666667,0,0,0,,0,470,470,230,1,231,MAS,AGR,150,0,lago,el,4,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1197.7462,1198.4249,s,0,0.0012,,0.0012,0,1198.4253,1198.9248,1198.9249,1198.9257,-0.671296289,0.191666667,0,0,0,,0,471,471,372,1,373,MAS,AGR,150,0,bosque,el,6,,,,,
,,,,,,,d1a05a2052b6ffc8bdf2aa06,67d30250bc6dd184d4aaad81,67d80b68c77378bcb2675540,2025-03-17_17h19.20.281,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,1198.931,1201.5754,,0,,,0.0012,-1,1201.5792,1202.0743,1202.0744,1202.0748,-0.671296289,0.191666667,0,0,0,,0,472,472,139,1,140,FEM,DIS,150,0,cabeza,el,6,,,,,
