counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,808.823,809.9379,l,0,0.4251,,0.4251,0,809.94,810.4454,810.4454,810.4457,-0.740740712,0.553240734,0,0,0,,0,422,422,298,1,299,MAS,DIS,150,0,novio,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,810.4473,811.4788,s,0,0.3675,,0.3675,0,811.4789,811.9705,811.9707,811.971,-0.740740712,0.553240734,0,0,0,,0,423,423,524,1,525,MAS,DIS,150,1,lobo,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,811.9727,813.0205,s,1,0.3668,,0.3668,1,813.0218,813.5222,813.5222,813.5239,-0.740740712,0.553240734,0,0,0,,0,424,424,359,1,360,MAS,AGR,150,0,ataque,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,813.526,814.6369,l,1,0.4339,,0.4339,1,814.637,815.1437,815.1461,815.1475,-0.740740712,0.553240734,0,0,0,,0,425,425,535,1,536,MAS,AGR,150,1,piojo,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,815.1489,816.1228,s,1,0.3132,,0.3132,1,816.1229,816.6196,816.6197,816.6199,-0.740740712,0.553240734,0,0,0,,0,426,426,343,1,344,MAS,AGR,150,0,túnel,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,816.6214,817.622,l,1,0.3287,,0.3287,1,817.6221,818.126,818.1261,818.1264,-0.740740712,0.553240734,0,0,0,,0,427,427,496,1,497,MAS,DIS,150,1,atún,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,818.1274,819.5195,s,1,0.7129,,0.7129,1,819.5197,820.0191,820.0191,820.0193,-0.740740712,0.553240734,0,0,0,,0,428,428,305,1,306,MAS,AGR,150,0,éxito,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,820.0204,821.0519,s,1,0.3597,,0.3597,1,821.0519,821.5523,821.5524,821.5528,-0.740740712,0.553240734,0,0,0,,0,429,429,123,1,124,FEM,AGR,150,0,rueda,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,821.5545,822.6089,s,1,0.3773,,0.3773,1,822.6092,823.1018,823.104,823.1058,-0.740740712,0.553240734,0,0,0,,0,430,430,162,1,163,FEM,DIS,150,0,prensa,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,823.107,824.1178,s,1,0.3412,,0.3412,1,824.1179,824.6208,824.6208,824.6209,-0.740740712,0.553240734,0,0,0,,0,431,431,120,1,121,FEM,DIS,150,0,prima,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,824.6223,825.6677,l,1,0.3676,,0.3676,1,825.6679,826.1685,826.1686,826.1689,-0.740740712,0.553240734,0,0,0,,0,432,432,491,1,492,MAS,AGR,150,1,león,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,826.1706,827.2007,s,1,0.3545,,0.3545,1,827.2008,827.7003,827.7003,827.7005,-0.740740712,0.553240734,0,0,0,,0,433,433,409,1,410,MAS,AGR,150,0,objeto,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,827.7019,828.6673,s,1,0.2831,,0.2831,1,828.6674,829.1674,829.1675,829.1678,-0.740740712,0.553240734,0,0,0,,0,434,434,89,1,90,FEM,AGR,150,0,bolsa,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,829.1703,830.3839,l,1,0.5242,,0.5242,1,830.384,830.8834,830.8834,830.8837,-0.740740712,0.553240734,0,0,0,,0,435,435,419,1,420,FEM,AGR,150,1,gata,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,830.886,832.3499,s,1,0.7865,,0.7865,1,832.3501,832.8497,832.851,832.8522,-0.740740712,0.553240734,0,0,0,,0,436,436,259,1,260,MAS,AGR,150,0,puño,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,832.8543,833.8825,s,1,0.3537,,0.3537,1,833.8827,834.3823,834.3824,834.3826,-0.740740712,0.553240734,0,0,0,,0,437,437,217,1,218,MAS,AGR,150,0,rato,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,834.3844,835.3239,s,1,0.2685,,0.2685,1,835.3244,835.8158,835.816,835.8165,-0.740740712,0.553240734,0,0,0,,0,438,438,114,1,115,FEM,DIS,150,0,frase,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,835.8179,836.7663,s,1,0.2849,,0.2849,1,836.7664,837.2653,837.2653,837.2656,-0.740740712,0.553240734,0,0,0,,0,439,439,313,1,314,MAS,AGR,150,0,golpe,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,837.2671,838.2662,s,1,0.3324,,0.3324,1,838.2663,838.7659,838.7659,838.7661,-0.740740712,0.553240734,0,0,0,,0,440,440,3,1,4,FEM,AGR,150,0,hora,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,838.768,839.7815,s,1,0.3342,,0.3342,1,839.7816,840.2813,840.2815,840.2817,-0.740740712,0.553240734,0,0,0,,0,441,441,356,1,357,MAS,DIS,150,0,asunto,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,840.2839,841.2976,s,1,0.334,,0.334,1,841.2978,841.7978,841.801,841.8026,-0.740740712,0.553240734,0,0,0,,0,442,442,54,1,55,FEM,DIS,150,0,seda,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,841.8038,842.7639,s,1,0.2671,,0.2671,1,842.764,843.264,843.2641,843.2645,-0.740740712,0.553240734,0,0,0,,0,443,443,221,1,222,MAS,AGR,150,0,cine,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,843.2668,844.2468,s,1,0.3021,,0.3021,1,844.2468,844.747,844.7471,844.7473,-0.740740712,0.553240734,0,0,0,,0,444,444,310,1,311,MAS,DIS,150,0,vuelo,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,844.7487,845.7807,s,1,0.3582,,0.3582,1,845.7808,846.2868,846.2869,846.2871,-0.740740712,0.553240734,0,0,0,,0,445,445,386,1,387,MAS,DIS,150,0,empleo,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,846.2899,847.6463,s,1,0.6924,,0.6924,1,847.6464,848.1466,848.1466,848.1469,-0.740740712,0.553240734,0,0,0,,0,446,446,95,1,96,FEM,AGR,150,0,reina,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,848.1497,849.1126,s,1,0.2918,,0.2918,1,849.1127,849.6159,849.6176,849.6196,-0.740740712,0.553240734,0,0,0,,0,447,447,302,1,303,MAS,DIS,150,0,baile,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,849.621,850.6126,s,1,0.3188,,0.3188,1,850.6128,851.1025,851.1025,851.1028,-0.740740712,0.553240734,0,0,0,,0,448,448,318,1,319,MAS,DIS,150,0,turno,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,851.1049,852.1286,s,1,0.3586,,0.3586,1,852.1287,852.6286,852.6286,852.6289,-0.740740712,0.553240734,0,0,0,,0,449,449,15,1,16,FEM,AGR,150,0,edad,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,852.631,853.649,s,1,0.3449,,0.3449,1,853.649,854.1452,854.1453,854.1454,-0.740740712,0.553240734,0,0,0,,0,450,450,349,1,350,MAS,AGR,150,0,equipo,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,854.1471,855.286,s,1,0.4675,,0.4675,1,855.2861,855.7776,855.7777,855.7779,-0.740740712,0.553240734,0,0,0,,0,451,451,194,1,195,FEM,DIS,150,0,novela,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,855.7796,856.9277,s,1,0.4706,,0.4706,1,856.9278,857.4278,857.4279,857.4282,-0.740740712,0.553240734,0,0,0,,0,452,452,323,1,324,MAS,AGR,150,0,pecho,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,857.4308,858.4607,s,0,0.3483,,0.3483,0,858.462,858.9609,858.9631,858.9645,-0.740740712,0.553240734,0,0,0,,0,453,453,523,1,524,MAS,AGR,150,1,mono,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,858.9655,860.0769,s,1,0.4413,,0.4413,1,860.0779,860.5771,860.5772,860.5774,-0.740740712,0.553240734,0,0,0,,0,454,454,135,1,136,FEM,AGR,150,0,grasa,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,860.5798,861.5863,s,1,0.3339,,0.3339,1,861.5864,862.0833,862.0833,862.0836,-0.740740712,0.553240734,0,0,0,,0,455,455,254,1,255,MAS,DIS,150,0,hilo,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,862.0852,863.1001,s,0,0.3455,,0.3455,0,863.1021,863.5998,863.5998,863.6,-0.740740712,0.553240734,0,0,0,,0,456,456,460,1,461,FEM,DIS,150,1,pulga,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,863.6015,864.6669,s,1,0.3999,,0.3999,1,864.6678,865.1592,865.1593,865.1598,-0.740740712,0.553240734,0,0,0,,0,457,457,273,1,274,MAS,AGR,150,0,mozo,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,865.1618,866.326,s,1,0.4864,,0.4864,1,866.3261,866.8298,866.8317,866.8335,-0.740740712,0.553240734,0,0,0,,0,458,458,107,1,108,FEM,AGR,150,0,celda,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,866.8351,868.1754,s,1,0.6685,,0.6685,1,868.1756,868.6757,868.6757,868.6762,-0.740740712,0.553240734,0,0,0,,0,459,459,52,1,53,FEM,DIS,150,0,rosa,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,868.6785,869.7248,s,1,0.3699,,0.3699,1,869.7248,870.2285,870.2286,870.2288,-0.740740712,0.553240734,0,0,0,,0,460,460,329,1,330,MAS,AGR,150,0,queso,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,870.2304,871.3082,s,1,0.4007,,0.4007,1,871.3082,871.808,871.8082,871.8087,-0.740740712,0.553240734,0,0,0,,0,461,461,373,1,374,MAS,AGR,150,0,puente,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,871.8107,872.8576,s,1,0.3873,,0.3873,1,872.8578,873.3595,873.3596,873.3598,-0.740740712,0.553240734,0,0,0,,0,462,462,268,1,269,MAS,DIS,150,0,luto,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,873.3612,874.4579,s,1,0.4198,,0.4198,1,874.4579,874.9584,874.9584,874.9587,-0.740740712,0.553240734,0,0,0,,0,463,463,402,1,403,MAS,DIS,150,0,helado,la,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,874.9611,875.957,s,1,0.3158,,0.3158,1,875.9571,876.4604,876.4618,876.4629,-0.740740712,0.553240734,0,0,0,,0,464,464,27,1,28,FEM,AGR,150,0,taza,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,876.4647,877.4902,l,1,0.3526,,0.3526,1,877.4903,877.9902,877.9903,877.9905,-0.740740712,0.553240734,0,0,0,,0,465,465,541,1,542,MAS,AGR,150,1,gecko,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,877.9923,879.2566,s,1,0.5847,,0.5847,1,879.2568,879.7563,879.7564,879.7565,-0.740740712,0.553240734,0,0,0,,0,466,466,411,1,412,MAS,AGR,150,0,tanque,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,879.7595,881.023,s,1,0.5889,,0.5889,1,881.0232,881.5292,881.5293,881.5296,-0.740740712,0.553240734,0,0,0,,0,467,467,126,1,127,FEM,DIS,150,0,viuda,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,881.5321,882.5631,s,1,0.367,,0.367,1,882.5632,883.0553,883.0554,883.0555,-0.740740712,0.553240734,0,0,0,,0,468,468,375,1,376,MAS,AGR,150,0,código,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,883.0572,884.0386,s,1,0.3009,,0.3009,1,884.0388,884.5395,884.5418,884.5433,-0.740740712,0.553240734,0,0,0,,0,469,469,379,1,380,MAS,AGR,150,0,delito,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,884.5447,885.538,s,1,0.3187,,0.3187,1,885.5381,886.039,886.039,886.0393,-0.740740712,0.553240734,0,0,0,,0,470,470,336,1,337,MAS,DIS,150,0,plato,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,886.0408,887.0384,s,1,0.316,,0.316,1,887.0385,887.5376,887.5377,887.5378,-0.740740712,0.553240734,0,0,0,,0,471,471,125,1,126,FEM,AGR,150,0,barba,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,887.5398,888.5875,s,1,0.3648,,0.3648,1,888.5876,889.0942,889.0943,889.0945,-0.740740712,0.553240734,0,0,0,,0,472,472,2,1,3,FEM,DIS,150,0,cosa,el,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,889.0956,890.0632,s,0,0.3016,,0.3016,0,890.0644,890.5603,890.5604,890.5606,-0.740740712,0.553240734,0,0,0,,0,473,473,467,1,468,FEM,AGR,150,1,oveja,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,890.5617,891.5371,s,0,0.3034,,0.3034,0,891.5373,892.0275,892.0275,892.0276,-0.740740712,0.553240734,0,0,0,,0,474,474,549,1,550,MAS,AGR,150,1,chacal,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,892.029,893.0198,s,1,0.3246,,0.3246,1,893.0211,893.5203,893.5226,893.524,-0.740740712,0.553240734,0,0,0,,0,475,475,102,1,103,FEM,DIS,150,0,nieve,el,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,893.5256,894.5201,l,1,0.3177,,0.3177,1,894.5202,895.0194,895.0194,895.0197,-0.740740712,0.553240734,0,0,0,,0,476,476,530,1,531,MAS,DIS,150,1,loro,la,4,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,895.0214,896.0193,s,1,0.3199,,0.3199,1,896.0194,896.5261,896.5261,896.5262,-0.740740712,0.553240734,0,0,0,,0,477,477,178,1,179,FEM,DIS,150,0,muñeca,el,6,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,896.5275,897.7021,s,1,0.5022,,0.5022,1,897.7023,898.193,898.193,898.1939,-0.740740712,0.553240734,0,0,0,,0,478,478,308,1,309,MAS,DIS,150,0,valor,la,5,,,,,
,,,,,,,1586ad868bc456c488a71b07,67d30250bc6dd184d4aaad81,67d894f4b75d8f67fa629cee,2025-03-17_22h35.14.236,Tarea de clasificación semántica,2024.2.5,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,898.1958,899.2019,s,1,0.3342,,0.3342,1,899.202,899.6924,899.6925,899.6927,-0.740740712,0.553240734,0,0,0,,0,479,479,332,1,333,MAS,DIS,150,0,salón,la,5,,,,,
