counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_touch.clicked_name,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,415.0515,416.0367,s,1,0.3058,,0.3058,1,416.0374,416.5296,416.5296,416.5302,-0.10546875,-0.391927083,0,0,0,,0,189,189,138,1,139,FEM,AGR,150,0,verdad,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,416.5337,417.5786,s,1,0.3631,,0.3631,1,417.579,418.0726,418.0728,418.0731,-0.10546875,-0.391927083,0,0,0,,0,190,190,181,1,182,FEM,DIS,150,0,altura,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,418.0782,419.1898,l,0,0.4362,,0.4362,0,419.1954,419.6901,419.6956,419.6981,-0.10546875,-0.391927083,0,0,0,,0,191,191,71,1,72,FEM,DIS,150,0,mujer,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,419.7008,420.7121,s,0,0.3309,,0.3309,0,420.7122,421.2166,421.2167,421.2169,-0.10546875,-0.391927083,0,0,0,,0,192,192,503,1,504,MAS,DIS,150,1,erizo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,421.2202,422.4808,s,1,0.5842,,0.5842,1,422.4833,422.9816,422.9818,422.9822,-0.10546875,-0.391927083,0,0,0,,0,193,193,65,1,66,FEM,DIS,150,0,cera,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,422.9858,424.0077,s,1,0.3523,,0.3523,1,424.0082,424.5086,424.5087,424.509,-0.10546875,-0.391927083,0,0,0,,0,194,194,232,1,233,MAS,AGR,150,0,humo,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,424.5126,425.4563,s,1,0.271,,0.271,1,425.4564,425.9565,425.9566,425.9569,-0.10546875,-0.391927083,0,0,0,,0,195,195,399,1,400,MAS,DIS,150,0,diario,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,425.962,427.1825,s,1,0.5557,,0.5557,1,427.1827,427.6739,427.6743,427.6745,-0.10546875,-0.391927083,0,0,0,,0,196,196,126,1,127,FEM,AGR,150,0,viuda,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,427.6786,428.7062,s,1,0.3546,,0.3546,1,428.7065,429.207,429.2129,429.2157,-0.10546875,-0.391927083,0,0,0,,0,197,197,390,1,391,MAS,AGR,150,0,correo,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,429.2187,430.2,s,1,0.3019,,0.3019,1,430.2002,430.6995,430.6996,430.6998,-0.10546875,-0.391927083,0,0,0,,0,198,198,294,1,295,MAS,AGR,150,0,barco,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,430.7039,431.7261,s,1,0.353,,0.353,1,431.7264,432.2244,432.2246,432.225,-0.10546875,-0.391927083,0,0,0,,0,199,199,19,1,20,FEM,DIS,150,0,obra,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,432.2286,433.3005,s,1,0.4023,,0.4023,1,433.301,433.7928,433.793,433.7934,-0.10546875,-0.391927083,0,0,0,,0,200,200,347,1,348,MAS,DIS,150,0,nombre,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,433.796,434.9248,s,1,0.4528,,0.4528,1,434.925,435.4145,435.4147,435.4149,-0.10546875,-0.391927083,0,0,0,,0,201,201,314,1,315,MAS,AGR,150,0,norte,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,435.4202,436.4412,s,1,0.3407,,0.3407,1,436.4414,436.9399,436.9455,436.9478,-0.10546875,-0.391927083,0,0,0,,0,202,202,183,1,184,FEM,DIS,150,0,alarma,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,436.9516,438.0674,l,1,0.4342,,0.4342,1,438.0675,438.5587,438.5594,438.5597,-0.10546875,-0.391927083,0,0,0,,0,203,203,548,1,549,MAS,AGR,150,1,buitre,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,438.5637,439.7909,s,1,0.5539,,0.5539,1,439.7915,440.2789,440.279,440.2792,-0.10546875,-0.391927083,0,0,0,,0,204,204,116,1,117,FEM,AGR,150,0,crema,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,440.2819,441.4663,s,1,0.5147,,0.5147,1,441.4664,441.959,441.9592,441.9595,-0.10546875,-0.391927083,0,0,0,,0,205,205,2,1,3,FEM,AGR,150,0,cosa,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,441.964,442.9986,s,1,0.3639,,0.3639,1,442.9987,443.4902,443.4903,443.4908,-0.10546875,-0.391927083,0,0,0,,0,206,206,190,1,191,FEM,AGR,150,0,piedad,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,443.496,444.5411,s,1,0.3709,,0.3709,1,444.5415,445.0409,445.0411,445.0414,-0.10546875,-0.391927083,0,0,0,,0,207,207,303,1,304,MAS,DIS,150,0,fondo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,445.0465,446.074,s,1,0.3532,,0.3532,1,446.0744,446.5734,446.5797,446.5821,-0.10546875,-0.391927083,0,0,0,,0,208,208,403,1,404,MAS,DIS,150,0,rastro,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,446.585,447.5515,s,1,0.2989,,0.2989,1,447.5518,448.0486,448.0491,448.0494,-0.10546875,-0.391927083,0,0,0,,0,209,209,326,1,327,MAS,AGR,150,0,carro,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,448.0523,449.1348,s,1,0.4021,,0.4021,1,449.135,449.6315,449.6316,449.632,-0.10546875,-0.391927083,0,0,0,,0,210,210,266,1,267,MAS,AGR,150,0,vago,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,449.6358,450.7038,s,1,0.3868,,0.3868,1,450.704,451.1937,451.1939,451.1944,-0.10546875,-0.391927083,0,0,0,,0,211,211,188,1,189,FEM,AGR,150,0,parada,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,451.1982,452.1504,s,1,0.285,,0.285,1,452.1506,452.6492,452.6494,452.6498,-0.10546875,-0.391927083,0,0,0,,0,212,212,281,1,282,MAS,DIS,150,0,juego,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,452.654,453.7652,s,1,0.4339,,0.4339,1,453.7653,454.2599,454.26,454.2602,-0.10546875,-0.391927083,0,0,0,,0,213,213,402,1,403,MAS,AGR,150,0,helado,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,454.263,455.3356,s,1,0.407,,0.407,1,455.3357,455.8318,455.8355,455.8377,-0.10546875,-0.391927083,0,0,0,,0,214,214,21,1,22,FEM,DIS,150,0,nena,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,455.8414,457.0339,l,1,0.5197,,0.5197,1,457.0341,457.5243,457.5255,457.5258,-0.10546875,-0.391927083,0,0,0,,0,215,215,490,1,491,MAS,AGR,150,1,pavo,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,457.5297,458.5585,l,1,0.355,,0.355,1,458.559,459.0572,459.0586,459.059,-0.10546875,-0.391927083,0,0,0,,0,216,216,434,1,435,FEM,AGR,150,1,araña,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,459.0631,460.0496,l,1,0.3141,,0.3141,1,460.0499,460.5411,460.5412,460.5415,-0.10546875,-0.391927083,0,0,0,,0,217,217,467,1,468,FEM,DIS,150,1,oveja,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,460.5462,461.7023,s,1,0.4853,,0.4853,1,461.7026,462.1985,462.1985,462.1994,-0.10546875,-0.391927083,0,0,0,,0,218,218,204,1,205,FEM,AGR,150,0,patada,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,462.2028,463.3354,s,1,0.4627,,0.4627,1,463.3357,463.8328,463.8382,463.8423,-0.10546875,-0.391927083,0,0,0,,0,219,219,349,1,350,MAS,DIS,150,0,equipo,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,463.8463,464.8926,s,1,0.3695,,0.3695,1,464.8928,465.3941,465.3943,465.3946,-0.10546875,-0.391927083,0,0,0,,0,220,220,382,1,383,MAS,AGR,150,0,pastel,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,465.3975,466.5476,s,1,0.4774,,0.4774,1,466.5478,467.0439,467.0441,467.0444,-0.10546875,-0.391927083,0,0,0,,0,221,221,61,1,62,FEM,DIS,150,0,joya,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,467.0474,468.315,s,1,0.5963,,0.5963,1,468.3151,468.8083,468.8084,468.8088,-0.10546875,-0.391927083,0,0,0,,0,222,222,339,1,340,MAS,DIS,150,0,patio,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,468.8123,469.9316,s,1,0.4553,,0.4553,1,469.9317,470.4313,470.4315,470.4319,-0.10546875,-0.391927083,0,0,0,,0,223,223,154,1,155,FEM,AGR,150,0,basura,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,470.436,471.4511,s,1,0.3344,,0.3344,1,471.4515,471.9502,471.9503,471.9508,-0.10546875,-0.391927083,0,0,0,,0,224,224,146,1,147,FEM,AGR,150,0,manera,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,471.9538,473.0458,l,1,0.4209,,0.4209,1,473.046,473.542,473.5464,473.5486,-0.10546875,-0.391927083,0,0,0,,0,225,225,435,1,436,FEM,DIS,150,1,abeja,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,473.5509,474.6245,s,1,0.4015,,0.4015,1,474.6249,475.1253,475.1254,475.1258,-0.10546875,-0.391927083,0,0,0,,0,226,226,176,1,177,FEM,AGR,150,0,madera,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,475.1302,476.4152,s,1,0.6269,,0.6269,1,476.4153,476.9082,476.9085,476.9088,-0.10546875,-0.391927083,0,0,0,,0,227,227,385,1,386,MAS,DIS,150,0,pedazo,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,476.9144,478.0083,s,1,0.4228,,0.4228,1,478.0085,478.5081,478.5086,478.509,-0.10546875,-0.391927083,0,0,0,,0,228,228,309,1,310,MAS,DIS,150,0,color,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,478.5134,479.7089,l,1,0.5339,,0.5339,1,479.709,480.2078,480.2079,480.2083,-0.10546875,-0.391927083,0,0,0,,0,229,229,512,1,513,MAS,AGR,150,1,narval,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,480.2139,481.3267,s,1,0.4375,,0.4375,1,481.3269,481.8247,481.8302,481.8323,-0.10546875,-0.391927083,0,0,0,,0,230,230,55,1,56,FEM,DIS,150,0,nube,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,481.8346,482.9651,l,1,0.4487,,0.4487,1,482.9653,483.4658,483.466,483.4665,-0.10546875,-0.391927083,0,0,0,,0,231,231,491,1,492,MAS,DIS,150,1,león,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,483.4698,484.4688,s,1,0.3169,,0.3169,1,484.4691,484.9677,484.9677,484.968,-0.10546875,-0.391927083,0,0,0,,0,232,232,182,1,183,FEM,AGR,150,0,maleta,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,484.9706,486.068,l,1,0.4191,,0.4191,1,486.0687,486.5678,486.568,486.5682,-0.10546875,-0.391927083,0,0,0,,0,233,233,444,1,445,FEM,AGR,150,1,jirafa,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,486.5711,487.6015,s,1,0.356,,0.356,1,487.6018,488.1006,488.1008,488.1012,-0.10546875,-0.391927083,0,0,0,,0,234,234,391,1,392,MAS,DIS,150,0,tesoro,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,488.1049,489.1837,s,1,0.3992,,0.3992,1,489.1838,489.6827,489.683,489.6834,-0.10546875,-0.391927083,0,0,0,,0,235,235,191,1,192,FEM,DIS,150,0,actriz,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,489.6872,490.7779,l,1,0.4272,,0.4272,1,490.7782,491.2766,491.2804,491.2826,-0.10546875,-0.391927083,0,0,0,,0,236,236,522,1,523,MAS,AGR,150,1,gato,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,491.2849,492.4447,s,1,0.4869,,0.4869,1,492.4449,492.9438,492.944,492.9443,-0.10546875,-0.391927083,0,0,0,,0,237,237,268,1,269,MAS,AGR,150,0,luto,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,492.9477,493.9818,s,1,0.3608,,0.3608,1,493.982,494.477,494.4771,494.4782,-0.10546875,-0.391927083,0,0,0,,0,238,238,413,1,414,MAS,DIS,150,0,templo,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,494.4812,495.5153,s,1,0.3587,,0.3587,1,495.5155,496.0091,496.0092,496.0094,-0.10546875,-0.391927083,0,0,0,,0,239,239,380,1,381,MAS,AGR,150,0,efecto,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,496.0145,497.1115,s,1,0.421,,0.421,1,497.1117,497.6106,497.6108,497.611,-0.10546875,-0.391927083,0,0,0,,0,240,240,117,1,118,FEM,DIS,150,0,aldea,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,497.6148,498.6467,s,1,0.355,,0.355,1,498.6468,499.1436,499.1476,499.1496,-0.10546875,-0.391927083,0,0,0,,0,241,241,300,1,301,MAS,AGR,150,0,suelo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,499.152,500.2272,s,1,0.4029,,0.4029,1,500.2275,500.7282,500.7284,500.7286,-0.10546875,-0.391927083,0,0,0,,0,242,242,201,1,202,FEM,DIS,150,0,corona,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,500.7318,501.6947,s,1,0.2771,,0.2771,1,501.6951,502.1941,502.1942,502.1945,-0.10546875,-0.391927083,0,0,0,,0,243,243,253,1,254,MAS,DIS,150,0,cubo,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,502.1983,503.1681,s,0,0.2968,,0.2968,0,503.1722,503.6606,503.6607,503.661,-0.10546875,-0.391927083,0,0,0,,0,244,244,458,1,459,FEM,AGR,150,1,loba,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,503.6654,504.7595,s,1,0.4213,,0.4213,1,504.7631,505.2589,505.2591,505.2593,-0.10546875,-0.391927083,0,0,0,,0,245,245,248,1,249,MAS,AGR,150,0,tomo,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,505.2651,506.2849,s,1,0.3462,,0.3462,1,506.285,506.7834,506.7835,506.7843,-0.10546875,-0.391927083,0,0,0,,0,246,246,26,1,27,FEM,AGR,150,0,bala,la,4,,,
