counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1009.2938,1010.4231,s,1,0.4557,1,1010.425,1010.9222,0.4557,,1010.9224,1010.9227,-0.36328125,-0.376302083,0,0,0,,0,424,424,257,1,258,MAS,DIS,150,0,baúl,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1010.9252,1012.0712,s,1,0.4674,1,1012.0714,1012.5706,0.4674,,1012.5738,1012.5753,-0.36328125,-0.376302083,0,0,0,,0,425,425,370,1,371,MAS,AGR,150,0,camión,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1012.5769,1013.7191,s,1,0.4686,1,1013.7194,1014.2187,0.4686,,1014.2188,1014.2191,-0.36328125,-0.376302083,0,0,0,,0,426,426,127,1,128,FEM,DIS,150,0,oreja,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1014.2216,1015.4006,s,0,0.5026,0,1015.4023,1015.9001,0.5026,,1015.9002,1015.9006,-0.36328125,-0.376302083,0,0,0,,0,427,427,443,1,444,FEM,DIS,150,1,nutria,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1015.9031,1017.0707,s,1,0.4989,1,1017.0726,1017.568,0.4989,,1017.568,1017.5683,-0.36328125,-0.376302083,0,0,0,,0,428,428,406,1,407,MAS,AGR,150,0,título,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1017.5707,1018.7803,s,0,0.5371,0,1018.7823,1019.2795,0.5371,,1019.2797,1019.28,-0.36328125,-0.376302083,0,0,0,,0,429,429,450,1,451,FEM,AGR,150,1,burra,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1019.2825,1020.5614,s,1,0.609,1,1020.5638,1021.0607,0.609,,1021.0642,1021.0656,-0.36328125,-0.376302083,0,0,0,,0,430,430,220,1,221,MAS,AGR,150,0,frío,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1021.0673,1022.3097,s,1,0.5743,1,1022.3099,1022.8088,0.5743,,1022.809,1022.8093,-0.36328125,-0.376302083,0,0,0,,0,431,431,413,1,414,MAS,DIS,150,0,templo,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1022.8118,1023.924,s,1,0.4373,1,1023.9242,1024.4236,0.4373,,1024.4237,1024.4241,-0.36328125,-0.376302083,0,0,0,,0,432,432,29,1,30,FEM,DIS,150,0,moda,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1024.4264,1025.5722,s,1,0.4678,1,1025.5724,1026.0715,0.4678,,1026.0717,1026.072,-0.36328125,-0.376302083,0,0,0,,0,433,433,324,1,325,MAS,AGR,150,0,polvo,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1026.0745,1027.2036,s,1,0.4522,1,1027.2038,1027.7032,0.4522,,1027.7033,1027.7036,-0.36328125,-0.376302083,0,0,0,,0,434,434,208,1,209,MAS,AGR,150,0,tipo,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1027.7061,1028.9019,s,1,0.5187,1,1028.902,1029.401,0.5187,,1029.4011,1029.4015,-0.36328125,-0.376302083,0,0,0,,0,435,435,388,1,389,MAS,AGR,150,0,rostro,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1029.404,1030.5498,s,1,0.4705,1,1030.5501,1031.0495,0.4705,,1031.0526,1031.0541,-0.36328125,-0.376302083,0,0,0,,0,436,436,101,1,102,FEM,DIS,150,0,tarea,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1031.0559,1032.2145,s,1,0.4842,1,1032.2148,1032.7141,0.4842,,1032.7142,1032.7147,-0.36328125,-0.376302083,0,0,0,,0,437,437,33,1,34,FEM,DIS,150,0,miel,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1032.7168,1033.9461,s,1,0.5508,1,1033.9463,1034.4453,0.5508,,1034.4453,1034.4457,-0.36328125,-0.376302083,0,0,0,,0,438,438,404,1,405,MAS,AGR,150,0,chiste,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1034.4481,1035.6773,s,1,0.5555,1,1035.6775,1036.1767,0.5555,,1036.1769,1036.1773,-0.36328125,-0.376302083,0,0,0,,0,439,439,90,1,91,FEM,AGR,150,0,banda,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1036.1796,1037.4254,s,1,0.5708,1,1037.4256,1037.9245,0.5708,,1037.9246,1037.925,-0.36328125,-0.376302083,0,0,0,,0,440,440,226,1,227,MAS,AGR,150,0,hijo,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1037.9276,1039.1399,s,1,0.5351,1,1039.1401,1039.6393,0.5351,,1039.6394,1039.6398,-0.36328125,-0.376302083,0,0,0,,0,441,441,354,1,355,MAS,AGR,150,0,marido,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1039.6422,1040.7216,s,0,0.4093,0,1040.7238,1041.2209,0.4093,,1041.2246,1041.2262,-0.36328125,-0.376302083,0,0,0,,0,442,442,525,1,526,MAS,DIS,150,1,pavo,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1041.2284,1042.6359,s,1,0.7399,1,1042.6381,1043.1354,0.7399,,1043.1356,1043.1359,-0.36328125,-0.376302083,0,0,0,,0,443,443,100,1,101,FEM,AGR,150,0,magia,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1043.1384,1044.5514,s,1,0.7418,1,1044.5517,1045.0498,0.7418,,1045.0498,1045.0502,-0.36328125,-0.376302083,0,0,0,,0,444,444,245,1,246,MAS,DIS,150,0,mago,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1045.0527,1046.3483,s,1,0.6176,1,1046.3485,1046.8476,0.6176,,1046.8477,1046.8481,-0.36328125,-0.376302083,0,0,0,,0,445,445,80,1,81,FEM,AGR,150,0,mitad,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1046.8507,1048.1962,s,1,0.6671,1,1048.1964,1048.6955,0.6671,,1048.6956,1048.696,-0.36328125,-0.376302083,0,0,0,,0,446,446,352,1,353,MAS,AGR,150,0,pueblo,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1048.6987,1049.8618,s,1,0.4938,1,1049.862,1050.3603,0.4938,,1050.3635,1050.3651,-0.36328125,-0.376302083,0,0,0,,0,447,447,22,1,23,FEM,AGR,150,0,zona,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1050.3667,1051.6754,s,1,0.6346,1,1051.6757,1052.1748,0.6346,,1052.175,1052.1754,-0.36328125,-0.376302083,0,0,0,,0,448,448,301,1,302,MAS,DIS,150,0,banco,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1052.1778,1053.4234,s,1,0.5712,1,1053.4237,1053.9228,0.5712,,1053.9228,1053.9232,-0.36328125,-0.376302083,0,0,0,,0,449,449,28,1,29,FEM,AGR,150,0,bola,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1053.9257,1055.0714,s,1,0.4675,1,1055.0716,1055.5708,0.4675,,1055.571,1055.5713,-0.36328125,-0.376302083,0,0,0,,0,450,450,342,1,343,MAS,AGR,150,0,rumbo,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1055.5738,1056.7529,l,1,0.5026,1,1056.7531,1057.2527,0.5026,,1057.2528,1057.2531,-0.36328125,-0.376302083,0,0,0,,0,451,451,511,1,512,MAS,DIS,150,1,gorila,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1057.2557,1058.4177,s,1,0.4854,1,1058.4179,1058.917,0.4854,,1058.9171,1058.9175,-0.36328125,-0.376302083,0,0,0,,0,452,452,277,1,278,MAS,DIS,150,0,señor,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1058.9201,1060.149,s,1,0.5513,1,1060.1492,1060.6484,0.5513,,1060.6515,1060.6533,-0.36328125,-0.376302083,0,0,0,,0,453,453,142,1,143,FEM,AGR,150,0,semana,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1060.6549,1061.8803,s,1,0.5567,1,1061.8806,1062.3797,0.5567,,1062.3798,1062.3801,-0.36328125,-0.376302083,0,0,0,,0,454,454,236,1,237,MAS,AGR,150,0,muro,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1062.3827,1063.5951,s,1,0.5406,1,1063.5954,1064.0944,0.5406,,1064.0945,1064.0948,-0.36328125,-0.376302083,0,0,0,,0,455,455,52,1,53,FEM,AGR,150,0,rosa,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1064.0973,1065.3265,s,0,0.5566,0,1065.3288,1065.8257,0.5566,,1065.8258,1065.8262,-0.36328125,-0.376302083,0,0,0,,0,456,456,551,1,552,MAS,DIS,150,1,búho,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1065.8286,1067.0744,s,1,0.5717,1,1067.0766,1067.5737,0.5717,,1067.5738,1067.5741,-0.36328125,-0.376302083,0,0,0,,0,457,457,383,1,384,MAS,DIS,150,0,teatro,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1067.5768,1068.8389,s,0,0.5861,0,1068.8411,1069.3383,0.5861,,1069.3414,1069.3429,-0.36328125,-0.376302083,0,0,0,,0,458,458,498,1,499,MAS,AGR,150,1,cerdo,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1069.3449,1070.6038,s,1,0.5847,1,1070.606,1071.1029,0.5847,,1071.103,1071.1034,-0.36328125,-0.376302083,0,0,0,,0,459,459,162,1,163,FEM,AGR,150,0,prensa,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1071.1059,1072.4184,s,1,0.6377,1,1072.4187,1072.9174,0.6377,,1072.9176,1072.9179,-0.36328125,-0.376302083,0,0,0,,0,460,460,373,1,374,MAS,DIS,150,0,puente,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1072.9204,1074.1164,l,1,0.5244,1,1074.1167,1074.6157,0.5244,,1074.6158,1074.6162,-0.36328125,-0.376302083,0,0,0,,0,461,461,509,1,510,MAS,DIS,150,1,coyote,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1074.6187,1075.7477,s,0,0.4582,0,1075.7499,1076.247,0.4582,,1076.247,1076.2474,-0.36328125,-0.376302083,0,0,0,,0,462,462,549,1,550,MAS,DIS,150,1,chacal,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1076.25,1077.4789,l,1,0.5521,1,1077.4807,1077.9783,0.5521,,1077.9785,1077.9788,-0.36328125,-0.376302083,0,0,0,,0,463,463,426,1,427,FEM,AGR,150,1,cebra,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1077.9815,1079.2603,l,0,0.6005,0,1079.2621,1079.7597,0.6005,,1079.7633,1079.7652,-0.36328125,-0.376302083,0,0,0,,0,464,464,117,1,118,FEM,DIS,150,0,aldea,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1079.7675,1081.0153,s,1,0.5833,1,1081.0174,1081.5076,0.5833,,1081.5076,1081.508,-0.36328125,-0.376302083,0,0,0,,0,465,465,168,1,169,FEM,AGR,150,0,fuente,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1081.5106,1082.7565,s,1,0.5761,1,1082.7567,1083.2557,0.5761,,1083.2558,1083.2561,-0.36328125,-0.376302083,0,0,0,,0,466,466,288,1,289,MAS,AGR,150,0,cielo,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1083.259,1084.2711,s,1,0.3353,1,1084.2713,1084.7707,0.3353,,1084.7708,1084.7712,-0.36328125,-0.376302083,0,0,0,,0,467,467,10,1,11,FEM,AGR,150,0,ropa,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1084.7735,1085.9193,l,1,0.4675,1,1085.9195,1086.4189,0.4675,,1086.4191,1086.4194,-0.36328125,-0.376302083,0,0,0,,0,468,468,423,1,424,FEM,DIS,150,1,loba,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1086.4216,1087.6672,s,1,0.5679,1,1087.6674,1088.1667,0.5679,,1088.1699,1088.1714,-0.36328125,-0.376302083,0,0,0,,0,469,469,246,1,247,MAS,AGR,150,0,maíz,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1088.1732,1089.4333,l,0,0.594,0,1089.4349,1089.9312,0.594,,1089.9312,1089.9316,-0.36328125,-0.376302083,0,0,0,,0,470,470,67,1,68,FEM,DIS,150,0,lana,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1089.9341,1091.1298,s,1,0.518,1,1091.1318,1091.6293,0.518,,1091.6294,1091.6297,-0.36328125,-0.376302083,0,0,0,,0,471,471,47,1,48,FEM,DIS,150,0,fase,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1091.6324,1092.8778,s,0,0.5675,0,1092.8795,1093.3773,0.5675,,1093.3774,1093.3777,-0.36328125,-0.376302083,0,0,0,,0,472,472,449,1,450,FEM,DIS,150,1,víbora,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1093.3802,1094.5093,s,1,0.4524,1,1094.511,1095.0087,0.4524,,1095.0088,1095.0092,-0.36328125,-0.376302083,0,0,0,,0,473,473,70,1,71,FEM,AGR,150,0,gente,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1095.0119,1096.2241,s,1,0.5422,1,1096.2243,1096.7235,0.5422,,1096.7236,1096.7239,-0.36328125,-0.376302083,0,0,0,,0,474,474,14,1,15,FEM,AGR,150,0,mesa,la,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1096.7264,1097.9721,l,0,0.5689,0,1097.9737,1098.4715,0.5689,,1098.4747,1098.4763,-0.36328125,-0.376302083,0,0,0,,0,475,475,390,1,391,MAS,AGR,150,0,correo,el,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1098.478,1099.67,l,1,0.519,1,1099.672,1100.1696,0.519,,1100.1697,1100.1702,-0.36328125,-0.376302083,0,0,0,,0,476,476,474,1,475,FEM,AGR,150,1,iguana,la,6,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1100.1727,1101.368,s,1,0.5179,1,1101.3683,1101.8675,0.5179,,1101.8677,1101.868,-0.36328125,-0.376302083,0,0,0,,0,477,477,300,1,301,MAS,AGR,150,0,suelo,el,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1101.8705,1102.9665,s,1,0.422,1,1102.9668,1103.4657,0.422,,1103.4658,1103.4663,-0.36328125,-0.376302083,0,0,0,,0,478,478,1,1,2,FEM,DIS,150,0,vida,el,4,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1103.4687,1104.7307,s,1,0.5869,1,1104.7309,1105.2302,0.5869,,1105.2303,1105.2307,-0.36328125,-0.376302083,0,0,0,,0,479,479,124,1,125,FEM,AGR,150,0,jaula,la,5,,,,
,,,,,,,e07024a084e50da03e152c6e,67d30250bc6dd184d4aaad81,67d818d6e53c0087734f5933,2025-03-17_07h48.45.845,Tarea de clasificación semántica,2024.2.5,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,1105.2338,1106.4457,l,1,0.5389,1,1106.446,1106.9449,0.5389,,1106.9483,1106.95,-0.36328125,-0.376302083,0,0,0,,0,480,480,524,1,525,MAS,AGR,150,1,lobo,el,4,,,,
