counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1208.0844,1209.1804,s,1,0.4165,1,1209.1806,1209.681,0.4165,,1209.6838,1209.6849,-0.078125,0.0703125,0,0,0,,0,230,230,297,1,298,MAS,DIS,150,0,honor,la,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1209.6864,1210.8472,s,1,0.4899,1,1210.8473,1211.3471,0.4899,,1211.3472,1211.3476,-0.078125,0.0703125,0,0,0,,0,231,231,237,1,238,MAS,DIS,150,0,palo,la,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1211.3504,1212.5807,s,1,0.5541,1,1212.5809,1213.0805,0.5541,,1213.0806,1213.0809,-0.078125,0.0703125,0,0,0,,0,232,232,331,1,332,MAS,DIS,150,0,ritmo,la,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1213.0834,1214.0468,s,0,0.2829,0,1214.0489,1214.5467,0.2829,,1214.5468,1214.5469,-0.078125,0.0703125,0,0,0,,0,233,233,520,1,521,MAS,AGR,150,1,ciervo,el,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1214.5497,1215.8469,l,1,0.6173,1,1215.8488,1216.3469,0.6173,,1216.3471,1216.3472,-0.078125,0.0703125,0,0,0,,0,234,234,528,1,529,MAS,AGR,150,1,toro,el,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1216.3496,1217.8638,s,1,0.8362,1,1217.8641,1218.3636,0.8362,,1218.3638,1218.364,-0.078125,0.0703125,0,0,0,,0,235,235,189,1,190,FEM,DIS,150,0,moneda,el,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1218.3668,1219.5966,l,1,0.5519,1,1219.5967,1220.0969,0.5519,,1220.0992,1220.1004,-0.078125,0.0703125,0,0,0,,0,236,236,493,1,494,MAS,DIS,150,1,toro,la,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1220.1017,1221.6132,s,1,0.832,1,1221.6134,1222.1134,0.832,,1222.1135,1222.1136,-0.078125,0.0703125,0,0,0,,0,237,237,250,1,251,MAS,AGR,150,0,giro,el,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1222.1158,1223.1965,s,1,0.4092,1,1223.1966,1223.6965,0.4092,,1223.6967,1223.697,-0.078125,0.0703125,0,0,0,,0,238,238,361,1,362,MAS,DIS,150,0,crimen,la,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1223.6991,1224.9129,l,1,0.5344,1,1224.9131,1225.4131,0.5344,,1225.4133,1225.4135,-0.078125,0.0703125,0,0,0,,0,239,239,524,1,525,MAS,AGR,150,1,lobo,el,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1225.4161,1226.5129,s,1,0.4232,1,1226.5131,1227.0131,0.4232,,1227.0132,1227.0134,-0.078125,0.0703125,0,0,0,,0,240,240,363,1,364,MAS,DIS,150,0,precio,la,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1227.0156,1228.1793,l,1,0.4901,1,1228.1795,1228.6794,0.4901,,1228.6819,1228.683,-0.078125,0.0703125,0,0,0,,0,241,241,526,1,527,MAS,AGR,150,1,león,el,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1228.6842,1229.8459,l,0,0.4897,0,1229.8484,1230.3463,0.4897,,1230.3464,1230.3466,-0.078125,0.0703125,0,0,0,,0,242,242,267,1,268,MAS,DIS,150,0,coco,la,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1230.3492,1231.3795,s,1,0.3555,1,1231.3814,1231.8793,0.3555,,1231.8795,1231.8797,-0.078125,0.0703125,0,0,0,,0,243,243,158,1,159,FEM,AGR,150,0,salida,la,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1231.8818,1233.0461,s,1,0.4838,1,1233.0462,1233.5461,0.4838,,1233.5462,1233.5464,-0.078125,0.0703125,0,0,0,,0,244,244,154,1,155,FEM,AGR,150,0,basura,la,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1233.5487,1234.7458,l,1,0.5237,1,1234.7459,1235.2457,0.5237,,1235.2458,1235.2461,-0.078125,0.0703125,0,0,0,,0,245,245,470,1,471,FEM,AGR,150,1,abeja,la,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1235.2492,1236.5124,s,1,0.5918,1,1236.5125,1237.0125,0.5918,,1237.0126,1237.0128,-0.078125,0.0703125,0,0,0,,0,246,246,37,1,38,FEM,DIS,150,0,mina,el,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1237.0148,1238.1626,s,1,0.4672,1,1238.1628,1238.6623,0.4672,,1238.6658,1238.6671,-0.078125,0.0703125,0,0,0,,0,247,247,16,1,17,FEM,AGR,150,0,caja,la,4,,,,
