counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,instr_done_touch.clicked_name,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1005.7413,1006.7919,s,1,0.3815,,0.3815,1,1006.7922,1007.2835,,1007.2835,1007.2836,-0.111754964,-0.398321601,0,0,0,,0,431,431,98,1,99,FEM,DIS,150,0,salud,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1007.2848,1008.5844,l,1,0.6295,,0.6295,1,1008.5846,1009.0843,,1009.0843,1009.0844,-0.111754964,-0.398321601,0,0,0,,0,432,432,498,1,499,MAS,DIS,150,1,cerdo,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1009.0856,1010.3343,l,1,0.4878,,0.4878,1,1010.3343,1010.8362,,1010.8363,1010.8367,-0.111754964,-0.398321601,0,0,0,,0,433,433,467,1,468,FEM,AGR,150,1,oveja,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1010.8385,1012.2498,l,0,0.734,,0.734,0,1012.2506,1012.7494,,1012.7495,1012.7496,-0.111754964,-0.398321601,0,0,0,,0,434,434,260,1,261,MAS,DIS,150,0,clan,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1012.7507,1014.4323,s,1,1.0035,,1.0035,1,1014.4333,1014.9311,,1014.9312,1014.9313,-0.111754964,-0.398321601,0,0,0,,0,435,435,250,1,251,MAS,DIS,150,0,giro,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1014.9323,1016.1806,s,1,0.5884,,0.5884,1,1016.1807,1016.6806,,1016.6823,1016.6838,-0.111754964,-0.398321601,0,0,0,,0,436,436,108,1,109,FEM,DIS,150,0,regla,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1016.6847,1017.8195,s,1,0.463,,0.463,1,1017.8196,1018.3126,,1018.3126,1018.3128,-0.111754964,-0.398321601,0,0,0,,0,437,437,301,1,302,MAS,AGR,150,0,banco,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1018.314,1019.3945,s,1,0.4074,,0.4074,1,1019.3945,1019.9204,,1019.9205,1019.9206,-0.111754964,-0.398321601,0,0,0,,0,438,438,352,1,353,MAS,DIS,150,0,pueblo,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1019.9215,1021.7304,s,1,1.141,,1.141,1,1021.7305,1022.2263,,1022.2264,1022.2265,-0.111754964,-0.398321601,0,0,0,,0,439,439,11,1,12,FEM,AGR,150,0,boca,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1022.228,1023.3761,s,1,0.4585,,0.4585,1,1023.3762,1023.8759,,1023.8759,1023.8762,-0.111754964,-0.398321601,0,0,0,,0,440,440,334,1,335,MAS,DIS,150,0,bolso,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1023.8782,1025.491,l,1,0.9376,,0.9376,1,1025.4912,1025.9902,,1025.9903,1025.9904,-0.111754964,-0.398321601,0,0,0,,0,441,441,438,1,439,FEM,DIS,150,1,liebre,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1025.9916,1027.1548,l,1,0.4879,,0.4879,1,1027.1549,1027.6636,,1027.6656,1027.6667,-0.111754964,-0.398321601,0,0,0,,0,442,442,439,1,440,FEM,AGR,150,1,iguana,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1027.6682,1029.2667,s,0,0.9294,,0.9294,0,1029.2673,1029.7556,,1029.7559,1029.7561,-0.111754964,-0.398321601,0,0,0,,0,443,443,518,1,519,MAS,DIS,150,1,castor,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1029.7581,1030.8734,s,1,0.4367,,0.4367,1,1030.8743,1031.3788,,1031.3789,1031.3791,-0.111754964,-0.398321601,0,0,0,,0,444,444,24,1,25,FEM,DIS,150,0,piel,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1031.3811,1032.7699,l,1,0.7097,,0.7097,1,1032.7701,1033.2717,,1033.2717,1033.2719,-0.111754964,-0.398321601,0,0,0,,0,445,445,496,1,497,MAS,DIS,150,1,atún,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1033.2739,1034.4146,s,0,0.4598,,0.4598,0,1034.4159,1034.9188,,1034.9188,1034.9191,-0.111754964,-0.398321601,0,0,0,,0,446,446,503,1,504,MAS,AGR,150,1,erizo,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1034.9203,1036.1054,s,1,0.5047,,0.5047,1,1036.1061,1036.6019,,1036.603,1036.6041,-0.111754964,-0.398321601,0,0,0,,0,447,447,354,1,355,MAS,DIS,150,0,marido,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1036.6053,1037.9155,s,1,0.6339,,0.6339,1,1037.9155,1038.4213,,1038.4213,1038.4214,-0.111754964,-0.398321601,0,0,0,,0,448,448,107,1,108,FEM,AGR,150,0,celda,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1038.4226,1040.0081,l,1,0.9093,,0.9093,1,1040.0082,1040.4983,,1040.4983,1040.4985,-0.111754964,-0.398321601,0,0,0,,0,449,449,500,1,501,MAS,DIS,150,1,piojo,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1040.4998,1041.5961,s,1,0.4107,,0.4107,1,1041.5962,1042.0965,,1042.0966,1042.0966,-0.111754964,-0.398321601,0,0,0,,0,450,450,322,1,323,MAS,DIS,150,0,techo,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1042.0976,1043.1481,s,1,0.3903,,0.3903,1,1043.1482,1043.6459,,1043.6459,1043.6461,-0.111754964,-0.398321601,0,0,0,,0,451,451,149,1,150,FEM,AGR,150,0,comida,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1043.6479,1044.7637,s,0,0.4358,,0.4358,0,1044.7644,1045.2606,,1045.2606,1045.2607,-0.111754964,-0.398321601,0,0,0,,0,452,452,507,1,508,MAS,AGR,150,1,mirlo,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1045.2622,1046.4432,s,1,0.505,,0.505,1,1046.4444,1046.95,,1046.9513,1046.9525,-0.111754964,-0.398321601,0,0,0,,0,453,453,315,1,316,MAS,AGR,150,0,reloj,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1046.9534,1048.5433,s,1,0.9264,,0.9264,1,1048.5434,1049.0416,,1049.0416,1049.0418,-0.111754964,-0.398321601,0,0,0,,0,454,454,327,1,328,MAS,AGR,150,0,truco,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1049.0429,1050.1261,l,1,0.4024,,0.4024,1,1050.1261,1050.6683,,1050.6685,1050.6687,-0.111754964,-0.398321601,0,0,0,,0,455,455,509,1,510,MAS,AGR,150,1,coyote,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1050.6702,1051.8573,s,1,0.5234,,0.5234,1,1051.8575,1052.3654,,1052.3655,1052.366,-0.111754964,-0.398321601,0,0,0,,0,456,456,306,1,307,MAS,DIS,150,0,huevo,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1052.3681,1053.4753,s,1,0.4312,,0.4312,1,1053.4754,1053.9721,,1053.9722,1053.9723,-0.111754964,-0.398321601,0,0,0,,0,457,457,257,1,258,MAS,AGR,150,0,baúl,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1053.9734,1054.9915,s,1,0.3536,,0.3536,1,1054.9915,1055.4874,,1055.4885,1055.4896,-0.111754964,-0.398321601,0,0,0,,0,458,458,38,1,39,FEM,DIS,150,0,cima,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1055.4909,1056.5373,s,1,0.3652,,0.3652,1,1056.5375,1057.0402,,1057.0402,1057.0404,-0.111754964,-0.398321601,0,0,0,,0,459,459,74,1,75,FEM,DIS,150,0,clase,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1057.0415,1058.1523,s,1,0.438,,0.438,1,1058.1524,1058.6526,,1058.6527,1058.653,-0.111754964,-0.398321601,0,0,0,,0,460,460,176,1,177,FEM,DIS,150,0,madera,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1058.6544,1060.3175,s,1,0.9893,,0.9893,1,1060.3177,1060.8084,,1060.8084,1060.8085,-0.111754964,-0.398321601,0,0,0,,0,461,461,204,1,205,FEM,DIS,150,0,patada,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1060.8093,1061.8748,s,1,0.3993,,0.3993,1,1061.8749,1062.366,,1062.3661,1062.3663,-0.111754964,-0.398321601,0,0,0,,0,462,462,294,1,295,MAS,DIS,150,0,barco,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1062.368,1063.4327,s,1,0.3854,,0.3854,1,1063.4328,1063.9394,,1063.9395,1063.9396,-0.111754964,-0.398321601,0,0,0,,0,463,463,164,1,165,FEM,DIS,150,0,mirada,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1063.9409,1065.0652,s,1,0.4499,,0.4499,1,1065.0652,1065.5636,,1065.5646,1065.5655,-0.111754964,-0.398321601,0,0,0,,0,464,464,79,1,80,FEM,AGR,150,0,carta,la,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1065.5664,1066.6135,s,0,0.3715,,0.3715,0,1066.6141,1067.1143,,1067.1144,1067.1145,-0.111754964,-0.398321601,0,0,0,,0,465,465,466,1,467,FEM,DIS,150,1,morsa,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1067.1167,1068.2294,s,1,0.4394,,0.4394,1,1068.2307,1068.7294,,1068.7294,1068.7297,-0.111754964,-0.398321601,0,0,0,,0,466,466,228,1,229,MAS,DIS,150,0,olor,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1068.7314,1069.7943,s,1,0.3864,,0.3864,1,1069.7943,1070.2962,,1070.2962,1070.2964,-0.111754964,-0.398321601,0,0,0,,0,467,467,43,1,44,FEM,AGR,150,0,masa,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1070.2973,1071.3646,s,1,0.3907,,0.3907,1,1071.3646,1071.8646,,1071.8646,1071.8648,-0.111754964,-0.398321601,0,0,0,,0,468,468,297,1,298,MAS,AGR,150,0,honor,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1071.8659,1073.0756,l,1,0.5329,,0.5329,1,1073.0757,1073.5755,,1073.5765,1073.5777,-0.111754964,-0.398321601,0,0,0,,0,469,469,541,1,542,MAS,AGR,150,1,gecko,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1073.579,1074.6578,s,1,0.4026,,0.4026,1,1074.6579,1075.1582,,1075.1582,1075.1584,-0.111754964,-0.398321601,0,0,0,,0,470,470,205,1,206,FEM,AGR,150,0,medida,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1075.1603,1076.3074,l,1,0.465,,0.465,1,1076.3076,1076.8118,,1076.8118,1076.812,-0.111754964,-0.398321601,0,0,0,,0,471,471,482,1,483,FEM,DIS,150,1,piraña,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1076.8131,1077.9566,s,1,0.4706,,0.4706,1,1077.9567,1078.4554,,1078.4555,1078.4557,-0.111754964,-0.398321601,0,0,0,,0,472,472,122,1,123,FEM,DIS,150,0,cueva,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1078.4574,1079.4874,s,1,0.3531,,0.3531,1,1079.4875,1079.9886,,1079.9887,1079.9889,-0.111754964,-0.398321601,0,0,0,,0,473,473,1,1,2,FEM,AGR,150,0,vida,la,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1079.9904,1081.0538,s,1,0.3955,,0.3955,1,1081.0539,1081.5584,,1081.5585,1081.5587,-0.111754964,-0.398321601,0,0,0,,0,474,474,382,1,383,MAS,DIS,150,0,pastel,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1081.5599,1082.5195,s,1,0.2882,,0.2882,1,1082.5196,1083.0197,,1083.0212,1083.023,-0.111754964,-0.398321601,0,0,0,,0,475,475,373,1,374,MAS,AGR,150,0,puente,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1083.0244,1084.0346,s,0,0.3361,,0.3361,0,1084.0353,1084.5346,,1084.5347,1084.5349,-0.111754964,-0.398321601,0,0,0,,0,476,476,472,1,473,FEM,DIS,150,1,paloma,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1084.5367,1085.601,s,0,0.4039,,0.4039,0,1085.6014,1086.0883,,1086.0883,1086.0886,-0.111754964,-0.398321601,0,0,0,,0,477,477,430,1,431,FEM,DIS,150,1,hiena,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1086.0897,1087.2537,s,1,0.4942,,0.4942,1,1087.2544,1087.7491,,1087.7492,1087.7493,-0.111754964,-0.398321601,0,0,0,,0,478,478,136,1,137,FEM,DIS,150,0,feria,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1087.7503,1088.9491,s,1,0.5198,,0.5198,1,1088.9491,1089.4502,,1089.4503,1089.4507,-0.111754964,-0.398321601,0,0,0,,0,479,479,229,1,230,MAS,AGR,150,0,loco,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1089.4521,1090.4975,s,0,0.3732,,0.3732,0,1090.4981,1090.9973,,1090.9985,1091.0006,-0.111754964,-0.398321601,0,0,0,,0,480,480,442,1,443,FEM,DIS,150,1,perdiz,el,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1091.0019,1092.0968,l,1,0.4215,,0.4215,1,1092.0977,1092.5966,,1092.5967,1092.597,-0.111754964,-0.398321601,0,0,0,,0,481,481,424,1,425,FEM,DIS,150,1,orca,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1092.598,1093.6293,s,1,0.3442,,0.3442,1,1093.6294,1094.1292,,1094.1294,1094.1296,-0.111754964,-0.398321601,0,0,0,,0,482,482,52,1,53,FEM,DIS,150,0,rosa,el,4,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1094.1314,1095.1789,s,1,0.364,,0.364,1,1095.179,1095.678,,1095.678,1095.6782,-0.111754964,-0.398321601,0,0,0,,0,483,483,293,1,294,MAS,AGR,150,0,grupo,el,5,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1095.6789,1096.7433,s,1,0.3892,,0.3892,1,1096.7435,1097.2435,,1097.2435,1097.2437,-0.111754964,-0.398321601,0,0,0,,0,484,484,187,1,188,FEM,AGR,150,0,gloria,la,6,,,,,
,,,,,,,6e964b5132c2ea0222cac9fd,67d30250bc6dd184d4aaad81,67d7e9a6201df410f7a7df5f,2025-03-17_02h22.15.586,Tarea de clasificación semántica,2024.2.5,MacIntel,57.80346821,,,,,,,,,,,,,,,,,,,,,,,1097.2448,1098.2763,s,1,0.3547,,0.3547,1,1098.2766,1098.7766,,1098.7767,1098.7768,-0.111754964,-0.398321601,0,0,0,,0,485,485,58,1,59,FEM,DIS,150,0,tela,el,4,,,,,
