counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,609.1668,610.2326,l,1,0.3981,1,610.2326,610.7328,0.3981,,610.7329,610.7329,-0.784166667,-0.499166667,0,0,0,,0,104,104,203,1,204,FEM,DIS,150,0,toalla,el,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,610.7336,611.8507,l,1,0.4541,1,611.8508,612.3515,0.4541,,612.3515,612.3516,-0.784166667,-0.499166667,0,0,0,,0,105,105,365,1,366,MAS,DIS,150,0,juicio,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,612.3527,613.7024,s,1,0.6752,1,613.7024,614.2031,0.6752,,614.2031,614.2031,-0.784166667,-0.499166667,0,0,0,,0,106,106,476,1,477,FEM,AGR,150,1,gacela,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,614.2037,615.4537,l,1,0.5752,1,615.4538,615.9546,0.5752,,615.9547,615.9548,-0.784166667,-0.499166667,0,0,0,,0,107,107,216,1,217,MAS,AGR,150,0,pelo,el,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,615.9558,617.2222,l,1,0.5842,1,617.2223,617.7227,0.5842,,617.7236,617.7244,-0.784166667,-0.499166667,0,0,0,,0,108,108,217,1,218,MAS,DIS,150,0,rato,la,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,617.725,618.9064,s,1,0.5113,1,618.9065,619.4071,0.5113,,619.4071,619.4073,-0.784166667,-0.499166667,0,0,0,,0,109,109,484,1,485,FEM,AGR,150,1,víbora,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,619.4082,620.7081,l,1,0.629,1,620.7081,621.2087,0.629,,621.2087,621.2088,-0.784166667,-0.499166667,0,0,0,,0,110,110,154,1,155,FEM,AGR,150,0,basura,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,621.2092,622.427,l,1,0.5629,1,622.4271,622.9262,0.5629,,622.9263,622.9263,-0.784166667,-0.499166667,0,0,0,,0,111,111,6,1,7,FEM,AGR,150,0,hija,la,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,622.9269,624.094,l,1,0.5089,1,624.0942,624.5943,0.5089,,624.5943,624.5944,-0.784166667,-0.499166667,0,0,0,,0,112,112,202,1,203,FEM,AGR,150,0,niebla,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,624.5949,625.7294,l,0,0.4659,0,625.7302,626.2297,0.4659,,626.2305,626.2309,-0.784166667,-0.499166667,0,0,0,,0,113,113,445,1,446,FEM,DIS,150,1,urraca,el,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,626.2313,627.5308,l,1,0.6218,1,627.5316,628.0313,0.6218,,628.0314,628.0315,-0.784166667,-0.499166667,0,0,0,,0,114,114,148,1,149,FEM,AGR,150,0,fiesta,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,628.0326,629.2157,l,1,0.4995,1,629.2157,629.716,0.4995,,629.7161,629.7161,-0.784166667,-0.499166667,0,0,0,,0,115,115,372,1,373,MAS,AGR,150,0,bosque,el,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,629.7172,630.8,l,1,0.4216,1,630.8001,631.3004,0.4216,,631.3004,631.3005,-0.784166667,-0.499166667,0,0,0,,0,116,116,119,1,120,FEM,DIS,150,0,tribu,el,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,631.3015,632.5014,l,1,0.5182,1,632.5014,633.0019,0.5182,,633.002,633.002,-0.784166667,-0.499166667,0,0,0,,0,117,117,359,1,360,MAS,DIS,150,0,ataque,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,633.0025,634.136,l,1,0.4505,1,634.1361,634.6369,0.4505,,634.637,634.637,-0.784166667,-0.499166667,0,0,0,,0,118,118,28,1,29,FEM,AGR,150,0,bola,la,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,634.6381,636.0546,l,1,0.7421,1,636.0547,636.5545,0.7421,,636.5551,636.5556,-0.784166667,-0.499166667,0,0,0,,0,119,119,125,1,126,FEM,DIS,150,0,barba,el,5,,,,
