counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,149.7402,151.0731,s,1,0.6636,1,151.0731,151.5729,0.6636,,151.573,151.5731,0.013888889,-0.314814815,0,0,0,,0,23,23,389,1,390,MAS,DIS,150,0,examen,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,151.5734,152.8898,s,1,0.6383,1,152.8899,153.3896,0.6383,,153.3896,153.3897,0.013888889,-0.314814815,0,0,0,,0,24,24,149,1,150,FEM,DIS,150,0,comida,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,153.3902,154.4898,s,1,0.4139,1,154.4899,154.9898,0.4139,,154.9904,154.9907,0.013888889,-0.314814815,0,0,0,,0,25,25,100,1,101,FEM,AGR,150,0,magia,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,154.991,156.623,s,1,0.9508,1,156.6231,157.123,0.9508,,157.1231,157.1232,0.013888889,-0.314814815,0,0,0,,0,26,26,364,1,365,MAS,AGR,150,0,abuelo,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,157.1235,158.2232,s,1,0.4204,1,158.2232,158.723,0.4204,,158.7232,158.7232,0.013888889,-0.314814815,0,0,0,,0,27,27,78,1,79,FEM,AGR,150,0,vista,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,158.7235,159.7898,s,1,0.3825,1,159.7898,160.2898,0.3825,,160.2898,160.2898,0.013888889,-0.314814815,0,0,0,,0,28,28,60,1,61,FEM,AGR,150,0,leña,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,160.2904,161.3565,s,0,0.3905,0,161.3568,161.8565,0.3905,,161.8565,161.8566,0.013888889,-0.314814815,0,0,0,,0,29,29,491,1,492,MAS,DIS,150,1,león,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,161.857,163.2231,s,1,0.685,1,163.2234,163.7232,0.685,,163.7238,163.7242,0.013888889,-0.314814815,0,0,0,,0,30,30,150,1,151,FEM,AGR,150,0,tierra,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,163.7244,164.8065,s,1,0.4023,1,164.8066,165.3065,0.4023,,165.3065,165.3066,0.013888889,-0.314814815,0,0,0,,0,31,31,202,1,203,FEM,AGR,150,0,niebla,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,165.3073,166.4399,l,1,0.4531,1,166.4399,166.9398,0.4531,,166.9398,166.9399,0.013888889,-0.314814815,0,0,0,,0,32,32,546,1,547,MAS,AGR,150,1,gorila,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,166.9405,168.1898,s,1,0.5678,1,168.1898,168.6898,0.5678,,168.6898,168.6899,0.013888889,-0.314814815,0,0,0,,0,33,33,168,1,169,FEM,AGR,150,0,fuente,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,168.6906,169.8398,s,1,0.4693,1,169.8399,170.3399,0.4693,,170.3399,170.34,0.013888889,-0.314814815,0,0,0,,0,34,34,163,1,164,FEM,DIS,150,0,imagen,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,170.3403,171.3898,s,1,0.3702,1,171.3899,171.8899,0.3702,,171.8899,171.8899,0.013888889,-0.314814815,0,0,0,,0,35,35,339,1,340,MAS,DIS,150,0,patio,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,171.8903,173.0232,l,1,0.4555,1,173.0233,173.5233,0.4555,,173.524,173.5243,0.013888889,-0.314814815,0,0,0,,0,36,36,458,1,459,FEM,AGR,150,1,loba,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,173.5246,174.6733,s,1,0.4761,1,174.6734,175.1731,0.4761,,175.1732,175.1732,0.013888889,-0.314814815,0,0,0,,0,37,37,259,1,260,MAS,DIS,150,0,puño,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,175.1737,176.5233,l,1,0.6731,1,176.5233,177.0232,0.6731,,177.0232,177.0232,0.013888889,-0.314814815,0,0,0,,0,38,38,436,1,437,FEM,AGR,150,1,mosca,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,177.0237,178.2233,s,1,0.5184,1,178.2234,178.7233,0.5184,,178.7233,178.7233,0.013888889,-0.314814815,0,0,0,,0,39,39,300,1,301,MAS,AGR,150,0,suelo,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,178.7237,180.0567,s,1,0.6533,1,180.0568,180.5565,0.6533,,180.5565,180.5567,0.013888889,-0.314814815,0,0,0,,0,40,40,164,1,165,FEM,AGR,150,0,mirada,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,180.5572,181.69,s,1,0.4547,1,181.69,182.19,0.4547,,182.1906,182.191,0.013888889,-0.314814815,0,0,0,,0,41,41,385,1,386,MAS,DIS,150,0,pedazo,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,182.1912,183.1399,s,1,0.2753,1,183.14,183.6399,0.2753,,183.64,183.64,0.013888889,-0.314814815,0,0,0,,0,42,42,348,1,349,MAS,AGR,150,0,camino,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,183.6404,184.8733,s,1,0.5628,1,184.8733,185.3733,0.5628,,185.3733,185.3733,0.013888889,-0.314814815,0,0,0,,0,43,43,200,1,201,FEM,AGR,150,0,huella,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,185.3738,186.8234,l,1,0.7667,1,186.8234,187.3234,0.7667,,187.3234,187.3235,0.013888889,-0.314814815,0,0,0,,0,44,44,485,1,486,FEM,DIS,150,1,burra,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,187.3239,188.5068,s,1,0.4974,1,188.5068,189.0067,0.4974,,189.0067,189.0068,0.013888889,-0.314814815,0,0,0,,0,45,45,71,1,72,FEM,DIS,150,0,mujer,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,189.0072,190.2068,s,1,0.5288,1,190.2068,190.7067,0.5288,,190.7068,190.7068,0.013888889,-0.314814815,0,0,0,,0,46,46,392,1,393,MAS,AGR,150,0,barrio,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,190.7072,191.89,s,1,0.5047,1,191.8901,192.39,0.5047,,192.3907,192.391,0.013888889,-0.314814815,0,0,0,,0,47,47,201,1,202,FEM,DIS,150,0,corona,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,192.3913,193.4733,s,1,0.4125,1,193.4734,193.9733,0.4125,,193.9734,193.9734,0.013888889,-0.314814815,0,0,0,,0,48,48,207,1,208,FEM,DIS,150,0,lupa,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,193.9738,195.2066,s,1,0.5568,1,195.2068,195.7067,0.5568,,195.7067,195.7067,0.013888889,-0.314814815,0,0,0,,0,49,49,184,1,185,FEM,AGR,150,0,cuerda,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,195.7072,196.8401,s,1,0.4588,1,196.8401,197.3401,0.4588,,197.3401,197.3401,0.013888889,-0.314814815,0,0,0,,0,50,50,19,1,20,FEM,DIS,150,0,obra,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,197.3405,198.3568,s,1,0.3421,1,198.3568,198.8568,0.3421,,198.8569,198.8569,0.013888889,-0.314814815,0,0,0,,0,51,51,297,1,298,MAS,DIS,150,0,honor,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,198.8573,199.8068,s,1,0.2677,1,199.8068,200.3067,0.2677,,200.3073,200.3075,0.013888889,-0.314814815,0,0,0,,0,52,52,321,1,322,MAS,DIS,150,0,viejo,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,200.3079,201.5068,s,1,0.5172,1,201.5068,202.0068,0.5172,,202.0068,202.0069,0.013888889,-0.314814815,0,0,0,,0,53,53,160,1,161,FEM,AGR,150,0,pareja,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,202.0075,203.4235,l,1,0.7343,1,203.4235,203.9234,0.7343,,203.9234,203.9235,0.013888889,-0.314814815,0,0,0,,0,54,54,517,1,518,MAS,DIS,150,1,koala,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,203.9239,205.0234,s,1,0.4218,1,205.0234,205.5234,0.4218,,205.5234,205.5235,0.013888889,-0.314814815,0,0,0,,0,55,55,44,1,45,FEM,AGR,150,0,lata,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,205.5239,206.4901,s,1,0.291,1,206.4902,206.9902,0.291,,206.9902,206.9902,0.013888889,-0.314814815,0,0,0,,0,56,56,80,1,81,FEM,AGR,150,0,mitad,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,206.9906,208.0068,s,1,0.3326,1,208.0068,208.5069,0.3326,,208.5069,208.507,0.013888889,-0.314814815,0,0,0,,0,57,57,382,1,383,MAS,AGR,150,0,pastel,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,208.5074,209.44,s,1,0.2563,1,209.4401,209.94,0.2563,,209.9406,209.9409,0.013888889,-0.314814815,0,0,0,,0,58,58,227,1,228,MAS,DIS,150,0,odio,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,209.9412,210.8734,s,1,0.2581,1,210.8735,211.3734,0.2581,,211.3735,211.3735,0.013888889,-0.314814815,0,0,0,,0,59,59,87,1,88,FEM,DIS,150,0,lista,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,211.374,212.3069,s,1,0.2518,1,212.3069,212.8069,0.2518,,212.8069,212.8069,0.013888889,-0.314814815,0,0,0,,0,60,60,267,1,268,MAS,DIS,150,0,coco,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,212.8073,213.7402,s,1,0.2543,1,213.7403,214.2402,0.2543,,214.2402,214.2402,0.013888889,-0.314814815,0,0,0,,0,61,61,293,1,294,MAS,DIS,150,0,grupo,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,214.2406,215.4903,l,1,0.5668,1,215.4903,215.9902,0.5668,,215.9903,215.9903,0.013888889,-0.314814815,0,0,0,,0,62,62,533,1,534,MAS,DIS,150,1,cerdo,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,215.9907,217.0902,s,1,0.4142,1,217.0903,217.5902,0.4142,,217.5907,217.591,0.013888889,-0.314814815,0,0,0,,0,63,63,93,1,94,FEM,DIS,150,0,silla,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,217.5913,218.6403,s,1,0.3701,1,218.6403,219.1402,0.3701,,219.1403,219.1403,0.013888889,-0.314814815,0,0,0,,0,64,64,383,1,384,MAS,DIS,150,0,teatro,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,219.1407,220.0902,s,1,0.277,1,220.0903,220.5902,0.277,,220.5903,220.5903,0.013888889,-0.314814815,0,0,0,,0,65,65,372,1,373,MAS,AGR,150,0,bosque,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,220.5907,221.5402,s,1,0.274,1,221.5403,222.0403,0.274,,222.0403,222.0403,0.013888889,-0.314814815,0,0,0,,0,66,66,210,1,211,MAS,AGR,150,0,niño,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,222.041,223.007,s,1,0.2896,1,223.007,223.507,0.2896,,223.507,223.5071,0.013888889,-0.314814815,0,0,0,,0,67,67,151,1,152,FEM,DIS,150,0,música,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,223.5075,224.5903,s,1,0.4019,1,224.5903,225.0902,0.4019,,225.0902,225.0903,0.013888889,-0.314814815,0,0,0,,0,68,68,257,1,258,MAS,DIS,150,0,baúl,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,225.0907,226.157,l,1,0.3912,1,226.157,226.6569,0.3912,,226.6574,226.6579,0.013888889,-0.314814815,0,0,0,,0,69,69,511,1,512,MAS,DIS,150,1,gorila,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,226.6581,227.8236,l,1,0.4935,1,227.8236,228.3237,0.4935,,228.3237,228.3237,0.013888889,-0.314814815,0,0,0,,0,70,70,492,1,493,MAS,AGR,150,1,pato,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,228.3241,229.4071,s,1,0.4002,1,229.4071,229.907,0.4002,,229.907,229.9071,0.013888889,-0.314814815,0,0,0,,0,71,71,140,1,141,FEM,AGR,150,0,maldad,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,229.9075,231.2403,l,1,0.6508,1,231.2404,231.7404,0.6508,,231.7405,231.7405,0.013888889,-0.314814815,0,0,0,,0,72,72,475,1,476,FEM,DIS,150,1,grulla,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,231.741,232.7404,l,1,0.322,1,232.7404,233.2404,0.322,,233.2404,233.2404,0.013888889,-0.314814815,0,0,0,,0,73,73,490,1,491,MAS,AGR,150,1,pavo,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,233.2411,234.3237,s,1,0.4108,1,234.3238,234.8237,0.4108,,234.8237,234.8238,0.013888889,-0.314814815,0,0,0,,0,74,74,408,1,409,MAS,AGR,150,0,océano,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,234.8242,235.8071,l,0,0.3038,0,235.8075,236.307,0.3038,,236.3076,236.3078,0.013888889,-0.314814815,0,0,0,,0,75,75,386,1,387,MAS,AGR,150,0,empleo,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,236.3081,237.5904,s,1,0.6094,1,237.5908,238.0904,0.6094,,238.0904,238.0905,0.013888889,-0.314814815,0,0,0,,0,76,76,50,1,51,FEM,AGR,150,0,jefa,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,238.091,239.1237,s,1,0.3581,1,239.1237,239.6237,0.3581,,239.6237,239.6238,0.013888889,-0.314814815,0,0,0,,0,77,77,72,1,73,FEM,AGR,150,0,madre,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,239.6243,240.6571,s,1,0.3597,1,240.6572,241.157,0.3597,,241.1571,241.1571,0.013888889,-0.314814815,0,0,0,,0,78,78,23,1,24,FEM,DIS,150,0,isla,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,241.1576,242.2238,s,1,0.3868,1,242.2239,242.7237,0.3868,,242.7238,242.7238,0.013888889,-0.314814815,0,0,0,,0,79,79,219,1,220,MAS,DIS,150,0,club,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,242.7243,244.1404,l,1,0.7337,1,244.1405,244.6403,0.7337,,244.6408,244.6412,0.013888889,-0.314814815,0,0,0,,0,80,80,500,1,501,MAS,AGR,150,1,piojo,el,5,,,,,
