counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,726.7024,727.8544,l,1,0.4977,1,727.8545,728.3542,0.4977,,728.355,728.3554,0.065740741,-0.400925926,0,0,0,,0,414,414,421,1,422,FEM,AGR,150,1,vaca,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,728.3559,729.7225,s,1,0.708,1,729.7225,730.2224,0.708,,730.2224,730.2225,0.065740741,-0.400925926,0,0,0,,0,415,415,265,1,266,MAS,AGR,150,0,velo,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,730.2232,731.1666,s,0,0.2881,0,731.1672,731.6667,0.2881,,731.6668,731.6668,0.065740741,-0.400925926,0,0,0,,0,416,416,443,1,444,FEM,AGR,150,1,nutria,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,731.6676,732.7083,s,1,0.3825,1,732.7089,733.2084,0.3825,,733.2085,733.2086,0.065740741,-0.400925926,0,0,0,,0,417,417,191,1,192,FEM,AGR,150,0,actriz,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,733.2093,734.5486,s,1,0.6859,1,734.5487,735.0489,0.6859,,735.0489,735.0489,0.065740741,-0.400925926,0,0,0,,0,418,418,229,1,230,MAS,AGR,150,0,loco,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,735.0497,736.3334,s,1,0.6242,1,736.3334,736.8333,0.6242,,736.834,736.8343,0.065740741,-0.400925926,0,0,0,,0,419,419,414,1,415,MAS,DIS,150,0,límite,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,736.8346,737.8403,s,1,0.3483,1,737.8403,738.3403,0.3483,,738.3404,738.3405,0.065740741,-0.400925926,0,0,0,,0,420,420,271,1,272,MAS,AGR,150,0,amor,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,738.3412,739.3958,s,1,0.3976,1,739.3959,739.8958,0.3976,,739.8958,739.8959,0.065740741,-0.400925926,0,0,0,,0,421,421,8,1,9,FEM,DIS,150,0,cama,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,739.8965,741.0145,s,1,0.4633,1,741.0145,741.5138,0.4633,,741.5138,741.5139,0.065740741,-0.400925926,0,0,0,,0,422,422,363,1,364,MAS,AGR,150,0,precio,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,741.5147,742.5349,s,1,0.366,1,742.535,743.0346,0.366,,743.0346,743.0347,0.065740741,-0.400925926,0,0,0,,0,423,423,337,1,338,MAS,AGR,150,0,grado,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,743.0353,744.2013,l,1,0.5084,1,744.2013,744.7012,0.5084,,744.7012,744.7014,0.065740741,-0.400925926,0,0,0,,0,424,424,449,1,450,FEM,AGR,150,1,víbora,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,744.7021,745.8609,s,1,0.5022,1,745.861,746.3608,0.5022,,746.3617,746.362,0.065740741,-0.400925926,0,0,0,,0,425,425,400,1,401,MAS,DIS,150,0,sótano,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,746.3625,747.3054,s,1,0.2878,1,747.3054,747.8052,0.2878,,747.8053,747.8054,0.065740741,-0.400925926,0,0,0,,0,426,426,409,1,410,MAS,AGR,150,0,objeto,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,747.806,748.9372,s,1,0.475,1,748.9373,749.4372,0.475,,749.4373,749.4375,0.065740741,-0.400925926,0,0,0,,0,427,427,155,1,156,FEM,AGR,150,0,locura,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,749.4381,750.6247,s,1,0.5285,1,750.6248,751.1247,0.5285,,751.1247,751.1248,0.065740741,-0.400925926,0,0,0,,0,428,428,64,1,65,FEM,DIS,150,0,pipa,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,751.1255,752.4095,s,0,0.6252,0,752.4102,752.9094,0.6252,,752.9094,752.9095,0.065740741,-0.400925926,0,0,0,,0,429,429,526,1,527,MAS,DIS,150,1,león,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,752.9103,753.8607,s,1,0.2959,1,753.8613,754.3607,0.2959,,754.3614,754.3617,0.065740741,-0.400925926,0,0,0,,0,430,430,11,1,12,FEM,AGR,150,0,boca,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,754.3623,755.1177,s,1,0.1003,1,755.1177,755.6176,0.1003,,755.6176,755.6177,0.065740741,-0.400925926,0,0,0,,0,431,431,381,1,382,MAS,AGR,150,0,jardín,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,755.6183,756.4649,s,0,0.1917,0,756.4655,756.9648,0.1917,,756.9648,756.9649,0.065740741,-0.400925926,0,0,0,,0,432,432,456,1,457,FEM,DIS,150,1,vaca,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,756.9655,758.0412,l,1,0.42,1,758.0419,758.5412,0.42,,758.5412,758.5413,0.065740741,-0.400925926,0,0,0,,0,433,433,471,1,472,FEM,AGR,150,1,mosca,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,758.542,759.4926,s,1,0.2918,1,759.4926,759.9925,0.2918,,759.9925,759.9926,0.065740741,-0.400925926,0,0,0,,0,434,434,312,1,313,MAS,DIS,150,0,calor,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,759.9933,760.9581,s,1,0.3105,1,760.9581,761.4578,0.3105,,761.4578,761.458,0.065740741,-0.400925926,0,0,0,,0,435,435,54,1,55,FEM,DIS,150,0,seda,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,761.4586,762.5134,l,1,0.3973,1,762.5134,763.0133,0.3973,,763.0141,763.0145,0.065740741,-0.400925926,0,0,0,,0,436,436,430,1,431,FEM,DIS,150,1,hiena,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,763.0149,764.0271,l,1,0.3563,1,764.0272,764.5271,0.3563,,764.5272,764.5273,0.065740741,-0.400925926,0,0,0,,0,437,437,419,1,420,FEM,AGR,150,1,gata,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,764.528,765.5549,s,1,0.3693,1,765.555,766.0549,0.3693,,766.0549,766.055,0.065740741,-0.400925926,0,0,0,,0,438,438,230,1,231,MAS,DIS,150,0,lago,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,766.0557,767.0271,s,1,0.317,1,767.0271,767.5271,0.317,,767.5272,767.5273,0.065740741,-0.400925926,0,0,0,,0,439,439,304,1,305,MAS,DIS,150,0,hueso,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,767.5281,768.4993,l,1,0.3173,1,768.4993,768.9993,0.3173,,768.9993,768.9994,0.065740741,-0.400925926,0,0,0,,0,440,440,508,1,509,MAS,DIS,150,1,pájaro,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,769.0001,769.9784,s,1,0.3222,1,769.9785,770.4783,0.3222,,770.4784,770.4785,0.065740741,-0.400925926,0,0,0,,0,441,441,293,1,294,MAS,AGR,150,0,grupo,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,770.4793,771.8048,l,1,0.6713,1,771.8049,772.3047,0.6713,,772.3054,772.3058,0.065740741,-0.400925926,0,0,0,,0,442,442,509,1,510,MAS,AGR,150,1,coyote,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,772.3062,773.3743,s,1,0.4114,1,773.3743,773.8743,0.4114,,773.8743,773.8743,0.065740741,-0.400925926,0,0,0,,0,443,443,399,1,400,MAS,AGR,150,0,diario,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,773.875,775.3672,s,1,0.8321,1,775.3673,775.8672,0.8321,,775.8672,775.8673,0.065740741,-0.400925926,0,0,0,,0,444,444,135,1,136,FEM,AGR,150,0,grasa,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,775.868,777.0063,s,1,0.4819,1,777.0064,777.506,0.4819,,777.5061,777.5061,0.065740741,-0.400925926,0,0,0,,0,445,445,114,1,115,FEM,DIS,150,0,frase,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,777.5069,778.9853,s,1,0.8236,1,778.9854,779.4852,0.8236,,779.4852,779.4853,0.065740741,-0.400925926,0,0,0,,0,446,446,46,1,47,FEM,DIS,150,0,fuga,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,779.486,780.5271,s,1,0.385,1,780.5272,781.0268,0.385,,781.0275,781.0279,0.065740741,-0.400925926,0,0,0,,0,447,447,310,1,311,MAS,DIS,150,0,vuelo,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,781.0282,781.9297,s,1,0.2472,1,781.9297,782.4296,0.2472,,782.4296,782.4297,0.065740741,-0.400925926,0,0,0,,0,448,448,174,1,175,FEM,DIS,150,0,cadena,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,782.4303,783.3533,s,1,0.2674,1,783.3533,783.8532,0.2674,,783.8533,783.8533,0.065740741,-0.400925926,0,0,0,,0,449,449,402,1,403,MAS,DIS,150,0,helado,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,783.8541,784.9157,l,0,0.4058,0,784.9164,785.4156,0.4058,,785.4156,785.4157,0.065740741,-0.400925926,0,0,0,,0,450,450,244,1,245,MAS,DIS,150,0,nene,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,785.4165,786.485,s,1,0.4092,1,786.4856,786.9851,0.4092,,786.9851,786.9851,0.065740741,-0.400925926,0,0,0,,0,451,451,373,1,374,MAS,AGR,150,0,puente,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,786.9859,787.9364,s,1,0.2918,1,787.9365,788.4364,0.2918,,788.4364,788.4365,0.065740741,-0.400925926,0,0,0,,0,452,452,3,1,4,FEM,AGR,150,0,hora,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,788.437,789.4433,s,1,0.3497,1,789.4434,789.9432,0.3497,,789.944,789.9443,0.065740741,-0.400925926,0,0,0,,0,453,453,258,1,259,MAS,DIS,150,0,mito,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,789.9448,790.9641,l,1,0.364,1,790.9642,791.4642,0.364,,791.4643,791.4643,0.065740741,-0.400925926,0,0,0,,0,454,454,452,1,453,FEM,DIS,150,1,foca,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,791.4651,792.5267,s,1,0.4064,1,792.5268,793.0266,0.4064,,793.0267,793.0267,0.065740741,-0.400925926,0,0,0,,0,455,455,136,1,137,FEM,DIS,150,0,feria,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,793.0276,793.9781,s,1,0.2953,1,793.9782,794.478,0.2953,,794.4781,794.4781,0.065740741,-0.400925926,0,0,0,,0,456,456,401,1,402,MAS,AGR,150,0,cuento,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,794.4788,795.3807,s,0,0.2447,0,795.3813,795.8807,0.2447,,795.8807,795.8807,0.065740741,-0.400925926,0,0,0,,0,457,457,516,1,517,MAS,DIS,150,1,búho,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,795.8815,796.6932,s,0,0.1572,0,796.6933,797.1933,0.1572,,797.1941,797.1945,0.065740741,-0.400925926,0,0,0,,0,458,458,543,1,544,MAS,AGR,150,1,pájaro,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,797.1948,798.3529,l,1,0.5035,1,798.3534,798.8529,0.5035,,798.8529,798.853,0.065740741,-0.400925926,0,0,0,,0,459,459,534,1,535,MAS,DIS,150,1,pollo,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,798.8536,799.9223,l,1,0.4101,1,799.9223,800.4222,0.4101,,800.4223,800.4224,0.065740741,-0.400925926,0,0,0,,0,460,460,536,1,537,MAS,DIS,150,1,tigre,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,800.4231,801.5611,s,1,0.4838,1,801.5612,802.061,0.4838,,802.061,802.0611,0.065740741,-0.400925926,0,0,0,,0,461,461,207,1,208,FEM,AGR,150,0,lupa,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,802.0618,803.2208,s,1,0.5003,1,803.2209,803.7209,0.5003,,803.721,803.721,0.065740741,-0.400925926,0,0,0,,0,462,462,4,1,5,FEM,DIS,150,0,idea,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,803.7218,804.707,s,1,0.3303,1,804.707,805.207,0.3303,,805.207,805.2071,0.065740741,-0.400925926,0,0,0,,0,463,463,119,1,120,FEM,AGR,150,0,tribu,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,805.2079,806.2902,s,0,0.4245,0,806.2908,806.7902,0.4245,,806.791,806.7913,0.065740741,-0.400925926,0,0,0,,0,464,464,531,1,532,MAS,AGR,150,1,atún,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,806.7917,807.6722,s,0,0.2258,0,807.6722,808.1722,0.2258,,808.1722,808.1722,0.065740741,-0.400925926,0,0,0,,0,465,465,530,1,531,MAS,DIS,150,1,loro,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,808.173,809.2415,s,1,0.4122,1,809.2421,809.7416,0.4122,,809.7416,809.7416,0.065740741,-0.400925926,0,0,0,,0,466,466,232,1,233,MAS,DIS,150,0,humo,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,809.7424,810.693,s,1,0.2959,1,810.6931,811.1928,0.2959,,811.1929,811.193,0.065740741,-0.400925926,0,0,0,,0,467,467,404,1,405,MAS,DIS,150,0,chiste,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,811.1937,812.1164,l,1,0.2643,1,812.1165,812.6165,0.2643,,812.6165,812.6166,0.065740741,-0.400925926,0,0,0,,0,468,468,490,1,491,MAS,DIS,150,1,pavo,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,812.6173,813.7067,s,1,0.4339,1,813.7067,814.2067,0.4339,,814.2074,814.2078,0.065740741,-0.400925926,0,0,0,,0,469,469,122,1,123,FEM,DIS,150,0,cueva,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,814.2081,815.1789,s,1,0.3129,1,815.179,815.6789,0.3129,,815.679,815.6791,0.065740741,-0.400925926,0,0,0,,0,470,470,2,1,3,FEM,DIS,150,0,cosa,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,815.6798,816.6651,s,1,0.327,1,816.6651,817.165,0.327,,817.1651,817.1651,0.065740741,-0.400925926,0,0,0,,0,471,471,42,1,43,FEM,DIS,150,0,hoja,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,817.1658,818.1095,s,1,0.2851,1,818.1095,818.6093,0.2851,,818.6094,818.6095,0.065740741,-0.400925926,0,0,0,,0,472,472,272,1,273,MAS,DIS,150,0,nudo,la,4,,,
