counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/age_years,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1428.1676,1429.3143,s,1,0.4684,1,1429.3144,1429.8142,0.4684,,1429.8144,1429.8147,-0.025525174,-0.345950521,0,0,0,,0,421,421,414,1,415,MAS,AGR,150,0,límite,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1429.8167,1431.2817,s,1,0.7873,1,1431.2818,1431.7796,0.7873,,1431.7796,1431.7799,-0.025525174,-0.345950521,0,0,0,,0,422,422,175,1,176,FEM,DIS,150,0,granja,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1431.7813,1432.8964,s,0,0.4341,0,1432.8977,1433.3994,0.4341,,1433.3994,1433.3997,-0.025525174,-0.345950521,0,0,0,,0,423,423,517,1,518,MAS,DIS,150,1,koala,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1433.4015,1434.4964,l,1,0.4171,1,1434.4976,1434.9991,0.4171,,1434.9992,1434.9993,-0.025525174,-0.345950521,0,0,0,,0,424,424,420,1,421,FEM,AGR,150,1,rata,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1435.0013,1436.1315,l,1,0.4531,1,1436.132,1436.6312,0.4531,,1436.6329,1436.6365,-0.025525174,-0.345950521,0,0,0,,0,425,425,511,1,512,MAS,DIS,150,1,gorila,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1436.6376,1437.8323,s,1,0.5165,1,1437.8325,1438.3312,0.5165,,1438.3313,1438.3316,-0.025525174,-0.345950521,0,0,0,,0,426,426,37,1,38,FEM,DIS,150,0,mina,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1438.3336,1439.4147,s,1,0.4018,1,1439.4149,1439.9161,0.4018,,1439.9161,1439.9164,-0.025525174,-0.345950521,0,0,0,,0,427,427,123,1,124,FEM,DIS,150,0,rueda,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1439.9182,1440.8161,s,0,0.2169,0,1440.8174,1441.3148,0.2169,,1441.315,1441.3153,-0.025525174,-0.345950521,0,0,0,,0,428,428,535,1,536,MAS,DIS,150,1,piojo,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1441.3175,1442.4328,s,1,0.4342,1,1442.4345,1442.9316,0.4342,,1442.9317,1442.932,-0.025525174,-0.345950521,0,0,0,,0,429,429,302,1,303,MAS,AGR,150,0,baile,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1442.9343,1444.3832,s,1,0.7667,1,1444.3834,1444.8809,0.7667,,1444.8827,1444.8869,-0.025525174,-0.345950521,0,0,0,,0,430,430,65,1,66,FEM,DIS,150,0,cera,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1444.8881,1446.0352,s,1,0.4769,1,1446.0354,1446.532,0.4769,,1446.5321,1446.5328,-0.025525174,-0.345950521,0,0,0,,0,431,431,166,1,167,FEM,AGR,150,0,lengua,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1446.5344,1447.815,s,0,0.5994,0,1447.8164,1448.314,0.5994,,1448.3141,1448.3143,-0.025525174,-0.345950521,0,0,0,,0,432,432,442,1,443,FEM,AGR,150,1,perdiz,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1448.3166,1449.6313,s,1,0.6555,1,1449.6333,1450.1322,0.6555,,1450.1323,1450.1328,-0.025525174,-0.345950521,0,0,0,,0,433,433,332,1,333,MAS,AGR,150,0,salón,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1450.1347,1451.2821,s,1,0.4664,1,1451.2823,1451.7835,0.4664,,1451.7836,1451.7838,-0.025525174,-0.345950521,0,0,0,,0,434,434,329,1,330,MAS,DIS,150,0,queso,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1451.7858,1452.9004,s,1,0.4361,1,1452.9006,1453.4006,0.4361,,1453.4006,1453.4008,-0.025525174,-0.345950521,0,0,0,,0,435,435,219,1,220,MAS,DIS,150,0,club,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1453.4026,1454.4337,s,0,0.3511,0,1454.435,1454.9327,0.3511,,1454.9346,1454.9389,-0.025525174,-0.345950521,0,0,0,,0,436,436,500,1,501,MAS,AGR,150,1,piojo,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1454.9404,1455.9669,s,1,0.3513,1,1455.9685,1456.4663,0.3513,,1456.4663,1456.4669,-0.025525174,-0.345950521,0,0,0,,0,437,437,333,1,334,MAS,DIS,150,0,actor,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1456.4686,1457.7008,s,0,0.5629,0,1457.7023,1458.201,0.5629,,1458.2011,1458.2013,-0.025525174,-0.345950521,0,0,0,,0,438,438,548,1,549,MAS,AGR,150,1,buitre,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1458.2035,1459.3506,s,1,0.4684,1,1459.352,1459.8495,0.4684,,1459.8496,1459.85,-0.025525174,-0.345950521,0,0,0,,0,439,439,386,1,387,MAS,AGR,150,0,empleo,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1459.852,1460.9849,s,1,0.4534,1,1460.985,1461.483,0.4534,,1461.483,1461.4835,-0.025525174,-0.345950521,0,0,0,,0,440,440,29,1,30,FEM,DIS,150,0,moda,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1461.4854,1462.6996,s,1,0.5353,1,1462.6997,1463.1996,0.5353,,1463.1997,1463.2,-0.025525174,-0.345950521,0,0,0,,0,441,441,164,1,165,FEM,AGR,150,0,mirada,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1463.2019,1464.2159,s,1,0.3346,1,1464.216,1464.7177,0.3346,,1464.7195,1464.7236,-0.025525174,-0.345950521,0,0,0,,0,442,442,107,1,108,FEM,DIS,150,0,celda,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1464.7249,1465.9318,s,1,0.5399,1,1465.9319,1466.4334,0.5399,,1466.4335,1466.4338,-0.025525174,-0.345950521,0,0,0,,0,443,443,153,1,154,FEM,DIS,150,0,cárcel,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1466.4358,1467.8488,s,1,0.7369,1,1467.849,1468.3487,0.7369,,1468.3488,1468.3491,-0.025525174,-0.345950521,0,0,0,,0,444,444,124,1,125,FEM,AGR,150,0,jaula,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1468.351,1469.4002,s,1,0.3666,1,1469.4003,1469.9002,0.3666,,1469.9003,1469.9007,-0.025525174,-0.345950521,0,0,0,,0,445,445,14,1,15,FEM,AGR,150,0,mesa,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1469.9026,1471.1182,l,1,0.5345,1,1471.1183,1471.6168,0.5345,,1471.6169,1471.6174,-0.025525174,-0.345950521,0,0,0,,0,446,446,495,1,496,MAS,DIS,150,1,loro,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1471.6186,1472.6674,l,1,0.3696,1,1472.6676,1473.167,0.3696,,1473.1689,1473.1733,-0.025525174,-0.345950521,0,0,0,,0,447,447,552,1,553,MAS,AGR,150,1,koala,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1473.1745,1474.3329,l,1,0.4866,1,1474.3332,1474.8352,0.4866,,1474.8354,1474.8357,-0.025525174,-0.345950521,0,0,0,,0,448,448,521,1,522,MAS,DIS,150,1,ganso,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1474.8375,1475.9338,s,1,0.4169,1,1475.934,1476.4351,0.4169,,1476.4352,1476.4355,-0.025525174,-0.345950521,0,0,0,,0,449,449,303,1,304,MAS,DIS,150,0,fondo,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1476.4374,1477.6857,s,1,0.5666,1,1477.6859,1478.1842,0.5666,,1478.1843,1478.1846,-0.025525174,-0.345950521,0,0,0,,0,450,450,394,1,395,MAS,AGR,150,0,ladrón,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1478.1869,1479.3353,s,1,0.4752,1,1479.3354,1479.8329,0.4752,,1479.8331,1479.8335,-0.025525174,-0.345950521,0,0,0,,0,451,451,177,1,178,FEM,DIS,150,0,bebida,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1479.8358,1480.9837,s,1,0.4729,1,1480.9838,1481.4842,0.4729,,1481.4842,1481.4846,-0.025525174,-0.345950521,0,0,0,,0,452,452,245,1,246,MAS,DIS,150,0,mago,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1481.4867,1482.668,s,1,0.5058,1,1482.6686,1483.1688,0.5058,,1483.1706,1483.1745,-0.025525174,-0.345950521,0,0,0,,0,453,453,326,1,327,MAS,AGR,150,0,carro,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1483.1757,1484.2191,s,1,0.367,1,1484.2192,1484.718,0.367,,1484.7181,1484.7184,-0.025525174,-0.345950521,0,0,0,,0,454,454,212,1,213,MAS,AGR,150,0,plan,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1484.7204,1485.869,s,1,0.4677,1,1485.8693,1486.3666,0.4677,,1486.3667,1486.367,-0.025525174,-0.345950521,0,0,0,,0,455,455,379,1,380,MAS,DIS,150,0,delito,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1486.369,1487.9002,s,1,0.8691,1,1487.9003,1488.4018,0.8691,,1488.4019,1488.4025,-0.025525174,-0.345950521,0,0,0,,0,456,456,250,1,251,MAS,AGR,150,0,giro,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1488.4044,1489.6354,s,1,0.5581,1,1489.6356,1490.1349,0.5581,,1490.135,1490.1353,-0.025525174,-0.345950521,0,0,0,,0,457,457,264,1,265,MAS,AGR,150,0,kilo,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1490.1371,1491.2024,s,0,0.3836,0,1491.204,1491.7017,0.3836,,1491.7036,1491.7078,-0.025525174,-0.345950521,0,0,0,,0,458,458,425,1,426,FEM,DIS,150,1,pulga,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1491.7091,1492.8361,s,1,0.4591,1,1492.8375,1493.3361,0.4591,,1493.3362,1493.3366,-0.025525174,-0.345950521,0,0,0,,0,459,459,179,1,180,FEM,DIS,150,0,sombra,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1493.3383,1494.4338,s,1,0.4176,1,1494.4339,1494.9353,0.4176,,1494.9354,1494.9356,-0.025525174,-0.345950521,0,0,0,,0,460,460,235,1,236,MAS,DIS,150,0,rayo,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1494.9381,1495.9698,s,1,0.3537,1,1495.9699,1496.4674,0.3537,,1496.4675,1496.4678,-0.025525174,-0.345950521,0,0,0,,0,461,461,351,1,352,MAS,DIS,150,0,número,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1496.4697,1497.501,s,1,0.3568,1,1497.5013,1498.0008,0.3568,,1498.0008,1498.0012,-0.025525174,-0.345950521,0,0,0,,0,462,462,346,1,347,MAS,AGR,150,0,dinero,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1498.0034,1499.0509,s,0,0.3695,0,1499.0525,1499.5522,0.3695,,1499.5524,1499.5526,-0.025525174,-0.345950521,0,0,0,,0,463,463,518,1,519,MAS,AGR,150,1,castor,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1499.5546,1500.6178,s,1,0.3836,1,1500.619,1501.1191,0.3836,,1501.1209,1501.1251,-0.025525174,-0.345950521,0,0,0,,0,464,464,298,1,299,MAS,AGR,150,0,novio,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1501.1263,1502.3199,s,1,0.5166,1,1502.3202,1502.8202,0.5166,,1502.8203,1502.8205,-0.025525174,-0.345950521,0,0,0,,0,465,465,178,1,179,FEM,AGR,150,0,muñeca,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1502.8224,1504.1858,l,1,0.6848,1,1504.1859,1504.6846,0.6848,,1504.6847,1504.6849,-0.025525174,-0.347465278,0,0,0,,0,466,466,499,1,500,MAS,DIS,150,1,pollo,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1504.6868,1505.7693,l,1,0.4005,1,1505.7694,1506.2705,0.4005,,1506.2706,1506.271,-0.025525174,-0.347465278,0,0,0,,0,467,467,487,1,488,MAS,DIS,150,1,gato,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1506.2728,1507.4181,s,1,0.4667,1,1507.4182,1507.9182,0.4667,,1507.9183,1507.9185,-0.025525174,-0.347465278,0,0,0,,0,468,468,248,1,249,MAS,AGR,150,0,tomo,el,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1507.9201,1509.1189,s,1,0.5342,1,1509.119,1509.6195,0.5342,,1509.6214,1509.6254,-0.025525174,-0.347465278,0,0,0,,0,469,469,366,1,367,MAS,AGR,150,0,cuello,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1509.6266,1510.8888,l,1,0.5874,1,1510.8889,1511.3863,0.5874,,1511.3864,1511.3867,-0.025525174,-0.347465278,0,0,0,,0,470,470,536,1,537,MAS,AGR,150,1,tigre,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1511.3882,1512.5062,s,1,0.4344,1,1512.5064,1513.003,0.4344,,1513.0032,1513.0035,-0.025525174,-0.347465278,0,0,0,,0,471,471,70,1,71,FEM,AGR,150,0,gente,la,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1513.0054,1514.1216,s,1,0.4356,1,1514.1218,1514.6199,0.4356,,1514.6201,1514.6207,-0.025525174,-0.347465278,0,0,0,,0,472,472,404,1,405,MAS,AGR,150,0,chiste,el,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1514.6224,1515.9021,s,1,0.6004,1,1515.9022,1516.4032,0.6004,,1516.4033,1516.4037,-0.025525174,-0.347465278,0,0,0,,0,473,473,135,1,136,FEM,DIS,150,0,grasa,el,5,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1516.4056,1517.6369,l,0,0.5505,0,1517.6384,1518.1367,0.5505,,1518.1369,1518.1371,-0.025525174,-0.347465278,0,0,0,,0,474,474,217,1,218,MAS,DIS,150,0,rato,la,4,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1518.1392,1519.3691,s,1,0.5518,1,1519.3702,1519.8703,0.5518,,1519.8721,1519.8764,-0.025525174,-0.347465278,0,0,0,,0,475,475,371,1,372,MAS,DIS,150,0,motivo,la,6,,,,,
,,,,,,,0d28738f2015b0e6a00937a5,67d30250bc6dd184d4aaad81,67d9b33060dd345cce450581,2025-03-18_10h55.07.886,Tarea de clasificación semántica,2024.2.5,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,,,1519.8777,1520.9715,s,1,0.4183,1,1520.9716,1521.4707,0.4183,,1521.4707,1521.4711,-0.025525174,-0.347465278,0,0,0,,0,476,476,288,1,289,MAS,AGR,150,0,cielo,el,5,,,,,
