counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,instr_done_keyboard.rt,instr_done_keyboard.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1031.9777,1033.0098,l,1,0.3543,1,1033.0099,1033.5095,0.3543,,,,1033.5097,1033.5099,0.211896701,0.178411458,0,0,0,,0,428,428,188,1,189,FEM,DIS,150,0,parada,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1033.5111,1034.5265,l,1,0.3459,1,1034.5266,1035.0262,0.3459,,,,1035.0263,1035.0266,0.211896701,0.178411458,0,0,0,,0,429,429,335,1,336,MAS,AGR,150,0,reino,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1035.0279,1035.9429,l,1,0.2335,1,1035.9429,1036.4429,0.2335,,,,1036.4444,1036.4454,0.211896701,0.178411458,0,0,0,,0,430,430,303,1,304,MAS,AGR,150,0,fondo,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1036.4464,1037.3931,l,1,0.2665,1,1037.3932,1037.8931,0.2665,,,,1037.8932,1037.8934,0.211896701,0.178411458,0,0,0,,0,431,431,399,1,400,MAS,AGR,150,0,diario,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1037.8946,1038.8265,l,1,0.2505,1,1038.8265,1039.3265,0.2505,,,,1039.3266,1039.3268,0.211896701,0.178411458,0,0,0,,0,432,432,389,1,390,MAS,AGR,150,0,examen,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1039.3281,1040.2431,l,1,0.2458,1,1040.2432,1040.743,0.2458,,,,1040.743,1040.7431,0.211896701,0.178411458,0,0,0,,0,433,433,190,1,191,FEM,DIS,150,0,piedad,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1040.7444,1041.6596,l,1,0.2367,1,1041.6598,1042.1598,0.2367,,,,1042.1598,1042.16,0.211896701,0.178411458,0,0,0,,0,434,434,282,1,283,MAS,DIS,150,0,sitio,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1042.1613,1043.0762,l,1,0.244,1,1043.0762,1043.5758,0.244,,,,1043.5758,1043.576,0.211896701,0.178411458,0,0,0,,0,435,435,344,1,345,MAS,DIS,150,0,tiempo,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1043.577,1044.6098,l,1,0.3509,1,1044.61,1045.1098,0.3509,,,,1045.1112,1045.1123,0.211896701,0.178411458,0,0,0,,0,436,436,79,1,80,FEM,AGR,150,0,carta,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1045.1131,1046.0765,l,1,0.2847,1,1046.0765,1046.5764,0.2847,,,,1046.5766,1046.5767,0.211896701,0.178411458,0,0,0,,0,437,437,360,1,361,MAS,DIS,150,0,montón,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1046.5781,1047.8431,s,1,0.584,1,1047.8431,1048.3431,0.584,,,,1048.3431,1048.3433,0.211896701,0.178411458,0,0,0,,0,438,438,546,1,547,MAS,DIS,150,1,gorila,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1048.3445,1049.4266,l,1,0.4016,1,1049.4267,1049.9264,0.4016,,,,1049.9265,1049.9266,0.211896701,0.178411458,0,0,0,,0,439,439,294,1,295,MAS,DIS,150,0,barco,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1049.9277,1051.0767,s,1,0.469,1,1051.0768,1051.5766,0.469,,,,1051.5766,1051.5768,0.211896701,0.178411458,0,0,0,,0,440,440,480,1,481,FEM,DIS,150,1,urraca,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1051.5782,1052.6933,s,1,0.4371,1,1052.6933,1053.1933,0.4371,,,,1053.1933,1053.1936,0.211896701,0.178411458,0,0,0,,0,441,441,440,1,441,FEM,DIS,150,1,grulla,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1053.1948,1054.2933,l,1,0.4159,1,1054.2934,1054.7933,0.4159,,,,1054.7948,1054.7958,0.211896701,0.178411458,0,0,0,,0,442,442,170,1,171,FEM,DIS,150,0,teoría,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1054.7967,1056.1435,l,1,0.6667,1,1056.1436,1056.6433,0.6667,,,,1056.6434,1056.6436,0.211896701,0.178411458,0,0,0,,0,443,443,192,1,193,FEM,DIS,150,0,cabina,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1056.6449,1057.7935,l,1,0.4692,1,1057.7935,1058.2934,0.4692,,,,1058.2936,1058.2937,0.211896701,0.178411458,0,0,0,,0,444,444,51,1,52,FEM,AGR,150,0,gota,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1058.2949,1059.26,l,1,0.2849,1,1059.2602,1059.7599,0.2849,,,,1059.7601,1059.7603,0.211896701,0.178411458,0,0,0,,0,445,445,337,1,338,MAS,AGR,150,0,grado,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1059.7613,1060.7935,l,0,0.3525,0,1060.7944,1061.2934,0.3525,,,,1061.2934,1061.2936,0.211896701,0.178411458,0,0,0,,0,446,446,442,1,443,FEM,DIS,150,1,perdiz,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1061.2946,1062.3767,s,1,0.4012,1,1062.3775,1062.8769,0.4012,,,,1062.8783,1062.8794,0.211896701,0.178411458,0,0,0,,0,447,447,508,1,509,MAS,DIS,150,1,pájaro,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1062.8804,1063.9602,s,1,0.4052,1,1063.9604,1064.4602,0.4052,,,,1064.4604,1064.4606,0.211896701,0.178411458,0,0,0,,0,448,448,487,1,488,MAS,AGR,150,1,gato,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1064.4619,1065.6435,l,1,0.5,1,1065.6437,1066.1435,0.5,,,,1066.1436,1066.144,0.211896701,0.178411458,0,0,0,,0,449,449,393,1,394,MAS,AGR,150,0,abrigo,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1066.1451,1067.2603,l,1,0.4338,1,1067.2604,1067.7601,0.4338,,,,1067.7603,1067.7605,0.211896701,0.178411458,0,0,0,,0,450,450,244,1,245,MAS,DIS,150,0,nene,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1067.7616,1068.7936,l,1,0.351,1,1068.7937,1069.2936,0.351,,,,1069.2937,1069.2939,0.211896701,0.178411458,0,0,0,,0,451,451,22,1,23,FEM,DIS,150,0,zona,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1069.2952,1070.2936,l,1,0.3207,1,1070.2936,1070.7938,0.3207,,,,1070.7939,1070.7941,0.211896701,0.178411458,0,0,0,,0,452,452,44,1,45,FEM,DIS,150,0,lata,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1070.7952,1071.9437,s,1,0.4666,1,1071.9438,1072.4437,0.4666,,,,1072.4451,1072.4463,0.211896701,0.178411458,0,0,0,,0,453,453,462,1,463,FEM,DIS,150,1,ostra,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1072.4474,1073.5267,s,1,0.4003,1,1073.5268,1074.0268,0.4003,,,,1074.0268,1074.027,0.211896701,0.178411458,0,0,0,,0,454,454,485,1,486,FEM,AGR,150,1,burra,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1074.0284,1075.1438,s,1,0.4359,1,1075.1439,1075.6437,0.4359,,,,1075.6438,1075.644,0.211896701,0.178411458,0,0,0,,0,455,455,518,1,519,MAS,DIS,150,1,castor,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1075.6453,1076.6939,l,1,0.3688,1,1076.694,1077.1937,0.3688,,,,1077.1938,1077.1939,0.211896701,0.178411458,0,0,0,,0,456,456,150,1,151,FEM,DIS,150,0,tierra,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1077.1952,1078.2437,s,1,0.3681,1,1078.2438,1078.7439,0.3681,,,,1078.744,1078.7442,0.211896701,0.178411458,0,0,0,,0,457,457,476,1,477,FEM,DIS,150,1,gacela,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1078.7454,1079.7271,l,1,0.3003,1,1079.7274,1080.2269,0.3003,,,,1080.2281,1080.229,0.211896701,0.178411458,0,0,0,,0,458,458,30,1,31,FEM,DIS,150,0,ruta,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1080.2297,1081.2938,s,0,0.3841,0,1081.2946,1081.7938,0.3841,,,,1081.7939,1081.7942,0.211896701,0.178411458,0,0,0,,0,459,459,366,1,367,MAS,DIS,150,0,cuello,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1081.7954,1082.8104,l,1,0.3349,1,1082.8112,1083.3105,0.3349,,,,1083.3106,1083.3108,0.211896701,0.178411458,0,0,0,,0,460,460,108,1,109,FEM,DIS,150,0,regla,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1083.3122,1084.377,s,0,0.3831,0,1084.3779,1084.8772,0.3831,,,,1084.8773,1084.8775,0.211896701,0.178411458,0,0,0,,0,461,461,127,1,128,FEM,AGR,150,0,oreja,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1084.8787,1085.9938,l,1,0.4345,1,1085.9947,1086.494,0.4345,,,,1086.494,1086.4942,0.211896701,0.178411458,0,0,0,,0,462,462,120,1,121,FEM,DIS,150,0,prima,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1086.4956,1087.6606,l,1,0.4862,1,1087.6606,1088.1605,0.4862,,,,1088.1606,1088.1608,0.211896701,0.178411458,0,0,0,,0,463,463,251,1,252,MAS,AGR,150,0,coro,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1088.1621,1089.1606,l,1,0.3165,1,1089.1606,1089.6606,0.3165,,,,1089.662,1089.663,0.211896701,0.178411458,0,0,0,,0,464,464,92,1,93,FEM,DIS,150,0,nariz,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1089.664,1090.7606,s,1,0.4165,1,1090.7607,1091.2597,0.4165,,,,1091.2599,1091.26,0.211896701,0.178411458,0,0,0,,0,465,465,489,1,490,MAS,AGR,150,1,lobo,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1091.2611,1092.4107,s,1,0.467,1,1092.4108,1092.9107,0.467,,,,1092.9108,1092.9111,0.211896701,0.178411458,0,0,0,,0,466,466,427,1,428,FEM,AGR,150,1,ostra,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1092.9124,1093.9606,l,1,0.3679,1,1093.9607,1094.4607,0.3679,,,,1094.4608,1094.461,0.211896701,0.178411458,0,0,0,,0,467,467,101,1,102,FEM,AGR,150,0,tarea,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1094.4623,1095.544,l,1,0.4001,1,1095.5441,1096.044,0.4001,,,,1096.0441,1096.0443,0.211896701,0.178411458,0,0,0,,0,468,468,71,1,72,FEM,AGR,150,0,mujer,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1096.0457,1097.127,s,1,0.4005,1,1097.1271,1097.6274,0.4005,,,,1097.6289,1097.63,0.211896701,0.178411458,0,0,0,,0,469,469,429,1,430,FEM,AGR,150,1,cabra,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1097.6309,1098.5942,l,1,0.283,1,1098.5944,1099.0941,0.283,,,,1099.0942,1099.0944,0.211896701,0.178411458,0,0,0,,0,470,470,268,1,269,MAS,DIS,150,0,luto,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1099.0956,1100.094,l,1,0.3193,1,1100.0942,1100.5941,0.3193,,,,1100.5942,1100.5945,0.211896701,0.178411458,0,0,0,,0,471,471,232,1,233,MAS,DIS,150,0,humo,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1100.5958,1101.5942,l,1,0.3282,1,1101.5943,1102.0942,0.3282,,,,1102.0942,1102.0945,0.211896701,0.178411458,0,0,0,,0,472,472,287,1,288,MAS,AGR,150,0,fuego,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1102.0956,1103.1442,l,1,0.3671,1,1103.1443,1103.6442,0.3671,,,,1103.6443,1103.6445,0.211896701,0.178411458,0,0,0,,0,473,473,255,1,256,MAS,AGR,150,0,reto,el,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1103.6457,1104.6441,l,1,0.3158,1,1104.6442,1105.1442,0.3158,,,,1105.1443,1105.1444,0.211896701,0.178411458,0,0,0,,0,474,474,130,1,131,FEM,DIS,150,0,presa,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1105.1458,1106.1943,l,1,0.3665,1,1106.1944,1106.6943,0.3665,,,,1106.6957,1106.6967,0.211896701,0.178411458,0,0,0,,0,475,475,364,1,365,MAS,DIS,150,0,abuelo,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1106.6976,1107.7772,l,1,0.4107,1,1107.7773,1108.2776,0.4107,,,,1108.2776,1108.2778,0.211896701,0.178411458,0,0,0,,0,476,476,116,1,117,FEM,DIS,150,0,crema,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1108.2791,1109.2275,l,1,0.2716,1,1109.2276,1109.7275,0.2716,,,,1109.7277,1109.7277,0.211896701,0.178411458,0,0,0,,0,477,477,401,1,402,MAS,AGR,150,0,cuento,el,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1109.7289,1110.7276,l,1,0.3196,1,1110.7276,1111.2267,0.3196,,,,1111.2268,1111.2269,0.211896701,0.178411458,0,0,0,,0,478,478,370,1,371,MAS,DIS,150,0,camión,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1111.2281,1112.1776,l,1,0.27,1,1112.1777,1112.6777,0.27,,,,1112.6778,1112.6779,0.211896701,0.178411458,0,0,0,,0,479,479,322,1,323,MAS,DIS,150,0,techo,la,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1112.6789,1113.6275,l,1,0.2792,1,1113.6276,1114.1277,0.2792,,,,1114.1289,1114.1297,0.211896701,0.178411458,0,0,0,,0,480,480,222,1,223,MAS,DIS,150,0,taxi,la,4,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1114.1303,1115.111,l,1,0.3042,1,1115.1111,1115.6111,0.3042,,,,1115.6111,1115.6114,0.211896701,0.178411458,0,0,0,,0,481,481,396,1,397,MAS,DIS,150,0,jurado,la,6,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1115.6128,1116.5777,l,1,0.2847,1,1116.5778,1117.0767,0.2847,,,,1117.0767,1117.0769,0.211896701,0.178411458,0,0,0,,0,482,482,313,1,314,MAS,AGR,150,0,golpe,el,5,,,,
,,,,,,,b36df5d59851e9496fc7d319,67d30250bc6dd184d4aaad81,67d9c6cd59cc83e1932c4ecb,2025-03-18_13h18.15.401,Tarea de clasificación semántica,2024.2.5,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,1117.0781,1118.0611,l,1,0.2994,1,1118.0611,1118.5602,0.2994,,,,1118.5603,1118.5606,0.211896701,0.178411458,0,0,0,,0,483,483,246,1,247,MAS,DIS,150,0,maíz,la,4,,,,
